Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
2091242837.swc,30124,1145250.0,1,2447,3568,2461,272864.0,507904.0,174240,386.593,9031820.0,11101800000.0,2151890000000.0,316439.0,401059.0,240,0.934103,5.1634,0.814383,72.8905,68.7016,1.82355,2091242837
2251780890.swc,24951,54739.1,1,1925,3216,1941,341408.0,492480.0,174372,442.518,7483290.0,10568300000.0,2835840000000.0,282805.0,451244.0,272,0.933804,5.51897,0.83236,83.6209,79.1247,1.45422,2251780890
2262615505.swc,2636,1680190.0,1,70,115,72,176064.0,133248.0,58014,682.703,829584.0,1830470000.0,1091510000000.0,121407.0,177491.0,21,0.927529,17.5565,0.868813,87.6209,79.9623,1.27079,2262615505
23635194658.swc,85408,78024.6,1,7003,11201,7092,562880.0,712128.0,174471,433.125,25673100.0,35120500000.0,10247000000000.0,551170.0,865886.0,450,0.929347,5.20257,0.833263,80.2928,76.3435,2.10977,23635194658
2365012375.swc,26272,78024.6,1,2236,661,2247,373824.0,434752.0,172722,373.239,7847670.0,9480300000.0,2570070000000.0,285014.0,140440.0,67,0.928651,4.35703,0.814425,15.3259,14.2854,1.7356,2365012375
2427095828.swc,13291,64339.8,1,1063,1678,1090,173216.0,280640.0,160743,380.891,3999210.0,4925590000.0,1236390000000.0,220976.0,306387.0,147,0.931855,5.29917,0.822038,77.6923,73.6897,1.65104,2427095828
2471920132.swc,2194,753693.0,1,155,145,164,68320.0,95136.0,54384,450.863,679112.0,1009690000.0,365484000000.0,109841.0,150786.0,28,0.92394,10.2759,0.878384,50.6558,47.0663,1.28906,2471920132
2500436384.swc,12397,129496.0,1,939,1532,950,216128.0,375552.0,58311,432.004,3738870.0,5300690000.0,1698090000000.0,202449.0,279126.0,148,0.929083,5.59204,0.852839,83.2396,78.8453,1.61937,2500436384
2613841861.swc,117317,106211.0,1,9596,16407,9670,633664.0,702176.0,174438,423.357,35382300.0,47126900000.0,13314600000000.0,527780.0,1089390.0,661,0.930974,5.10873,0.825731,85.5814,81.6036,2.20493,2613841861
2641992579.swc,8161,54739.1,1,475,813,482,299296.0,306752.0,58575,549.31,2526790.0,4620650000.0,2067750000000.0,204836.0,247806.0,120,0.921388,7.44526,0.853419,85.9662,80.3465,1.33536,2641992579
2643949107.swc,57608,148899.0,1,4527,7793,4559,572096.0,684032.0,174438,424.668,17355400.0,23444500000.0,5740160000000.0,464576.0,623058.0,418,0.928374,5.33838,0.813622,86.1067,81.5994,1.9824,2643949107
2670508463.swc,52341,64339.8,1,5940,2820,6001,377088.0,445632.0,165561,368.416,15169300.0,18022700000.0,3545190000000.0,305881.0,378616.0,261,0.927529,3.65142,0.821802,23.8582,22.7432,1.9491,2670508463
26998740948.swc,806,115812.0,1,65,113,67,37472.0,36736.0,13101,1023.43,252077.0,863910000.0,389391000000.0,35625.1,58986.8,22,0.91484,4.69912,0.874699,92.5873,92.1911,1.4297,26998740948
27171879192.swc,8890,78024.6,1,758,1175,768,136896.0,306880.0,115434,506.824,2692520.0,4439150000.0,1283580000000.0,232146.0,198832.0,123,0.926456,4.97106,0.857156,80.2945,74.5086,1.45603,27171879192
27434798862.swc,42224,78024.6,1,3619,5682,3663,259584.0,382080.0,119592,422.09,12647500.0,16729000000.0,3841740000000.0,281858.0,384596.0,329,0.928226,4.7793,0.842801,78.2617,74.0108,1.97588,27434798862
27653566620.swc,7980,115812.0,1,561,809,567,188576.0,235712.0,95733,434.329,2432050.0,3399460000.0,1127000000000.0,187872.0,234808.0,88,0.928872,6.08776,0.793647,72.1144,69.0893,1.5281,27653566620
27841801398.swc,33847,1093980.0,1,2709,4784,2734,343040.0,470368.0,121473,422.543,10185500.0,13719300000.0,3275040000000.0,311357.0,613375.0,227,0.934493,5.23892,0.821384,87.1345,83.3708,1.53996,27841801398
2806575658.swc,31432,54739.1,1,2588,4748,2627,311712.0,358144.0,99297,371.433,9394660.0,11264900000.0,2879360000000.0,278003.0,407960.0,255,0.930283,4.91007,0.837333,92.6521,87.5189,1.65654,2806575658
28162965019.swc,23585,115812.0,1,1746,3169,1761,450752.0,455680.0,119592,476.716,7215390.0,10900500000.0,2951660000000.0,334150.0,468772.0,256,0.927056,5.65888,0.798933,91.382,87.0374,1.54937,28162965019
28265026268.swc,25989,51471.9,1,1807,3427,1816,409664.0,419552.0,119526,387.506,7856300.0,9657410000.0,2245570000000.0,458425.0,554808.0,341,0.930444,5.55851,0.809039,94.545,88.9922,1.56857,28265026268
2859270038.swc,18646,283296.0,1,1105,1573,1117,350144.0,524256.0,174306,473.301,5708270.0,8560660000.0,1822290000000.0,441639.0,575032.0,126,0.924777,7.91799,0.801705,72.3724,66.5539,1.49042,2859270038
2863125070.swc,21399,51471.9,1,1667,3032,1678,436352.0,583712.0,173943,456.63,6453900.0,9503810000.0,2820790000000.0,511428.0,653557.0,316,0.936497,5.33608,0.841557,90.5988,85.4149,1.70466,2863125070
29036148987.swc,13506,1471420.0,1,1056,1627,1064,270784.0,296544.0,117678,442.555,4050010.0,5767380000.0,1519260000000.0,208867.0,330131.0,188,0.936493,5.36447,0.822969,77.8816,73.6206,1.46332,29036148987
29324694396.swc,11305,67607.1,1,624,1091,628,289344.0,305440.0,116259,486.055,3481130.0,5520660000.0,1749580000000.0,259977.0,477048.0,172,0.921819,8.08249,0.831898,89.2923,83.6654,1.54515,29324694396
29385844028.swc,35538,39420.7,1,2609,3701,2632,453344.0,546752.0,108834,336.074,10740200.0,11382800000.0,2100750000000.0,367297.0,555853.0,369,0.927759,6.18373,0.798463,72.2392,67.6532,1.85389,29385844028
30028053069.swc,43429,1198140.0,1,3872,295,3908,320608.0,329408.0,91344,397.603,12883900.0,16204400000.0,3310820000000.0,222676.0,82591.5,78,0.932194,4.89831,0.852689,3.88293,3.67298,1.88862,30028053069
30183072433.swc,25758,1197520.0,1,1013,1703,1025,473920.0,628672.0,124377,625.961,8075410.0,16815200000.0,8207930000000.0,495758.0,617592.0,100,0.929436,12.1327,0.820112,83.9885,77.6072,1.76975,30183072433
3019999395.swc,27738,12868.0,1,1350,2141,1377,646496.0,913312.0,174537,620.621,8658370.0,17741200000.0,10311000000000.0,980289.0,1124960.0,255,0.932587,8.78281,0.851594,81.5271,74.5237,1.6014,3019999395
30516077733.swc,19817,78024.6,1,1085,1838,1105,420320.0,272704.0,118932,670.258,6174700.0,14149800000.0,11197200000000.0,229518.0,537721.0,142,0.936101,8.05713,0.818646,86.5188,80.4235,1.68973,30516077733
30995254146.swc,20791,26552.7,1,1362,677,1385,300864.0,504160.0,115863,589.515,6374610.0,12773600000.0,9529260000000.0,443463.0,330980.0,109,0.916232,5.96898,0.831716,24.9892,23.8649,1.68701,30995254146
31320635888.swc,18404,80475.0,1,873,1515,879,640896.0,513664.0,122001,426.161,5674290.0,7802220000.0,1875880000000.0,407453.0,640193.0,176,0.922556,9.46667,0.840549,86.4235,81.7138,1.64526,31320635888
32071799891.swc,19151,128680.0,1,1370,139,1396,279456.0,274656.0,115335,480.665,5787150.0,8962780000.0,2433560000000.0,238403.0,83411.2,57,0.94465,3.28058,0.804133,5.2133,4.89627,1.52186,32071799891
3222323948.swc,5423,12868.0,1,307,491,314,283328.0,167264.0,57585,600.985,1682250.0,3375340000.0,1508820000000.0,219857.0,313660.0,70,0.923451,8.60692,0.829242,85.0244,76.8935,1.34147,3222323948
32251157224.swc,47256,54739.1,1,2990,5167,3045,883584.0,713376.0,174009,527.069,14486400.0,24460500000.0,8213420000000.0,924857.0,1271320.0,411,0.922639,6.74356,0.837959,87.8419,82.1295,1.92036,32251157224
32415857986.swc,8814,1197520.0,1,971,1455,996,179552.0,259008.0,100221,389.655,2558050.0,3263970000.0,721887000000.0,183110.0,252928.0,94,0.932562,3.49553,0.904522,77.0171,73.3447,1.36949,32415857986
32450563661.swc,15388,80475.0,1,620,1064,646,683968.0,437568.0,119592,664.979,4832320.0,10580300000.0,4744860000000.0,568571.0,811652.0,164,0.910699,11.7312,0.886035,87.4172,81.4547,1.43905,32450563661
32486525355.swc,17927,39420.7,1,920,1541,947,442240.0,436448.0,119658,429.579,5535460.0,7705770000.0,2249930000000.0,432369.0,573063.0,128,0.923375,9.4244,0.813988,86.102,78.5507,1.66327,32486525355
32522386782.swc,14193,12868.0,1,885,155,936,610720.0,313696.0,115368,748.821,4361880.0,10806400000.0,4594600000000.0,386755.0,39684.7,31,0.922843,3.01935,0.922788,8.30436,7.91795,1.63233,32522386782
32547266845.swc,2624,123163.0,1,80,151,86,117440.0,136096.0,76395,674.977,846798.0,2046560000.0,1206570000000.0,131450.0,196752.0,30,0.919775,14.351,0.939873,107.284,97.4442,1.20353,32547266845
32822349181.swc,47811,123163.0,1,3416,5283,3460,442816.0,569536.0,121803,511.034,14513300.0,24119700000.0,8338850000000.0,432223.0,792966.0,344,0.928621,6.11584,0.834624,77.6692,73.8444,1.73923,32822349181
32969265488.swc,11046,1731660.0,1,826,1203,836,236160.0,245504.0,82236,526.849,3356910.0,5938260000.0,2910510000000.0,170425.0,198590.0,110,0.937421,5.55445,0.841986,73.391,69.0538,1.53006,32969265488
3308995863.swc,12113,25735.9,1,577,5,585,363840.0,486784.0,174042,624.664,3782720.0,7767000000.0,4481880000000.0,385141.0,94487.5,3,0.939623,60.2,1.22075,0.456634,0.431279,1.35895,3308995863
3315230092.swc,18571,67607.1,1,1376,559,1399,330016.0,455648.0,174339,491.843,5643430.0,9108370000.0,3169490000000.0,387731.0,264895.0,173,0.927815,5.72272,0.874196,19.9576,19.0131,1.70942,3315230092
33588347166.swc,17775,1043110.0,1,1261,2010,1272,354176.0,238112.0,115302,465.849,5400640.0,8254490000.0,3168400000000.0,310788.0,444955.0,226,0.924735,6.39353,0.850811,81.3758,75.8552,1.68619,33588347166
3373693263.swc,53542,78024.6,1,4670,7623,4759,389504.0,366944.0,99858,394.132,15940300.0,19936000000.0,4441790000000.0,332386.0,423999.0,316,0.931071,4.7724,0.850762,81.5835,76.9971,1.9828,3373693263
3383139712.swc,10567,106211.0,1,399,659,405,392192.0,457280.0,173910,612.421,3297730.0,6429110000.0,1826390000000.0,429371.0,522628.0,79,0.923703,12.783,0.830641,83.668,75.8499,1.39363,3383139712
3383943887.swc,4319,51471.9,1,220,335,225,142112.0,191488.0,53196,1016.46,1353680.0,4592240000.0,3214050000000.0,131824.0,230236.0,50,0.931114,9.9403,0.848904,77.0774,71.6365,1.35712,3383943887
33967797098.swc,19851,80475.0,1,1419,2216,1457,557888.0,277088.0,114675,563.094,6053430.0,11204600000.0,4303210000000.0,421328.0,671023.0,232,0.932528,6.838,0.818871,78.0199,74.0974,1.40902,33967797098
3399331857.swc,35405,8706300.0,1,1870,3112,1892,811872.0,962656.0,174438,557.393,10950500.0,19932800000.0,8593960000000.0,829147.0,910554.0,184,0.929043,8.11793,0.817421,83.0703,78.6279,1.85236,3399331857
3401348064.swc,34678,2162620.0,1,2223,3784,2236,535872.0,593184.0,173778,431.351,10552600.0,14444400000.0,3408950000000.0,392846.0,540317.0,184,0.933981,6.98494,0.841517,85.3167,80.8575,1.65884,3401348064
34055753789.swc,13065,5473910.0,1,978,1452,1004,248608.0,265376.0,114642,694.365,4019960.0,9253570000.0,3982660000000.0,234543.0,341505.0,133,0.916625,5.70799,0.891027,78.3024,71.6665,1.44322,34055753789
34170897343.swc,37821,119079.0,1,2710,4570,2758,782272.0,282336.0,114576,504.906,11537300.0,18573500000.0,5821940000000.0,421320.0,918866.0,389,0.920516,5.82341,0.834297,85.401,80.4333,1.89421,34170897343
3430958308.swc,37224,116628.0,1,2393,3998,2415,541632.0,526816.0,174504,550.234,11376500.0,20180400000.0,5929100000000.0,395761.0,593326.0,218,0.933136,6.79315,0.848046,84.4566,79.5633,1.68225,3430958308
3454714070.swc,14744,116628.0,1,710,1129,721,311808.0,335808.0,174042,579.877,4596780.0,8809340000.0,4244830000000.0,301135.0,455496.0,94,0.921212,9.72276,0.796694,80.8372,75.0819,1.61932,3454714070
3487302896.swc,27360,78024.6,1,1338,2183,1347,590432.0,535232.0,174405,544.315,8507220.0,14906800000.0,5108350000000.0,436453.0,605581.0,116,0.929692,9.32799,0.80215,82.3774,76.2428,1.59271,3487302896
3530288843.swc,3114,12868.0,1,106,135,110,98752.0,94048.0,54483,415.584,980244.0,1398850000.0,691552000000.0,71116.8,259847.0,25,0.915508,17.5704,0.917629,68.5673,62.4173,1.30392,3530288843
35922054242.swc,16580,1998200.0,1,1326,2173,1336,271200.0,332288.0,113289,375.676,4982450.0,5974430000.0,1299880000000.0,277242.0,366521.0,218,0.925982,5.35021,0.809517,81.188,77.0542,1.63892,35922054242
36109412985.swc,11349,51471.9,1,727,1000,743,509024.0,596864.0,107118,521.35,3466990.0,5855200000.0,1838770000000.0,661835.0,862212.0,134,0.925213,8.352,0.854037,70.126,65.2787,1.5347,36109412985
36981311820.swc,41326,3805410.0,1,3488,5882,3531,585376.0,466272.0,173811,444.018,12333100.0,17291500000.0,3748100000000.0,503753.0,642868.0,488,0.933413,4.93693,0.857474,84.2112,79.6515,1.79275,36981311820
3737388888.swc,80598,6087350.0,1,6814,12125,6894,503424.0,685568.0,174207,414.876,24144500.0,31609200000.0,7741370000000.0,407407.0,529016.0,429,0.934042,4.86986,0.835196,88.488,83.7365,1.939,3737388888
37405544663.swc,7347,78024.6,1,112,189,115,244064.0,215968.0,97977,391.249,2330430.0,2978250000.0,838257000000.0,205169.0,265607.0,24,0.92801,32.0265,0.890412,86.4496,79.6155,1.26258,37405544663
37506291999.swc,10674,123163.0,1,713,1066,720,317760.0,344480.0,99363,548.829,3266260.0,6036050000.0,3194280000000.0,230731.0,503300.0,221,0.934714,6.4803,0.796678,75.3718,72.3176,1.58786,37506291999
37771577157.swc,3031,116628.0,1,47,19,49,156960.0,186400.0,81477,491.152,966392.0,1571780000.0,529077000000.0,126595.0,202232.0,10,0.875547,45.9474,0.888676,19.2592,17.541,1.24477,37771577157
3790844645.swc,22856,39420.7,1,1249,1761,1260,357152.0,461888.0,174042,485.362,7038240.0,11014900000.0,3018290000000.0,331172.0,474075.0,140,0.925975,8.56104,0.828981,71.5112,66.0037,1.70132,3790844645
3803487761.swc,38329,106211.0,1,2409,3707,2445,599520.0,464672.0,174042,585.261,11744400.0,22189200000.0,7631550000000.0,391564.0,687508.0,177,0.933035,6.96223,0.831896,77.1769,73.3813,1.83975,3803487761
3803721169.swc,24295,80475.0,1,1254,1985,1284,396608.0,490336.0,174042,580.821,7566790.0,14367000000.0,4907440000000.0,376532.0,543463.0,128,0.932038,8.6398,0.85089,81.01,74.7128,1.74653,3803721169
38340081532.swc,2062,26552.7,1,124,106,135,88928.0,90976.0,65175,550.742,635857.0,1180340000.0,597217000000.0,83019.0,115689.0,15,0.930258,12.6604,0.895758,45.1915,39.611,1.26424,38340081532
38528988677.swc,14796,78024.6,1,904,1313,920,515808.0,408384.0,107448,481.151,4538190.0,7070250000.0,2323940000000.0,442515.0,560779.0,133,0.925032,8.05407,0.895549,73.9071,69.4539,1.6257,38528988677
38602344290.swc,2419,13684.8,1,91,145,94,106368.0,142368.0,74217,518.575,753144.0,1267480000.0,471440000000.0,126090.0,317177.0,50,0.909525,12.6069,0.850088,81.7144,78.1662,1.30229,38602344290
3882772076.swc,75936,67607.1,1,6591,11094,6667,486592.0,577920.0,173613,414.23,22622300.0,29702200000.0,7196780000000.0,414295.0,540318.0,457,0.931863,4.75005,0.840803,84.1347,79.2459,2.14871,3882772076
38828732777.swc,6523,51471.9,1,184,331,189,269088.0,357088.0,107448,564.723,2051820.0,3805420000.0,1792500000000.0,332427.0,376479.0,32,0.929324,16.1873,0.830053,93.9026,83.1831,1.373,38828732777
3919434378.swc,33265,54739.1,1,1929,3103,1951,442848.0,695680.0,174042,599.709,10232000.0,20218500000.0,12251200000000.0,570901.0,683883.0,198,0.932296,7.51273,0.847883,80.7714,74.7632,1.61054,3919434378
39353462243.swc,8854,6240960.0,1,293,471,302,291872.0,354176.0,114345,740.141,2790130.0,6855590000.0,4028560000000.0,369409.0,491555.0,62,0.924317,14.4246,0.854751,85.7347,77.9316,1.37932,39353462243
3937700015.swc,20069,64339.8,1,974,1700,988,349824.0,399648.0,174075,758.015,6294030.0,15817500000.0,14482000000000.0,389742.0,601703.0,154,0.934499,9.24765,0.795568,87.2261,82.4997,1.48949,3937700015
39387658883.swc,7345,106211.0,1,521,923,532,204576.0,186720.0,112464,531.88,2233510.0,3880450000.0,1438480000000.0,167505.0,268597.0,147,0.924763,5.67064,0.826562,89.0036,85.2695,1.43361,39387658883
39397193159.swc,4062,115812.0,1,107,33,109,197248.0,205440.0,77286,602.223,1279780.0,2480210000.0,1175390000000.0,199926.0,116694.0,14,0.921596,20.7273,0.880099,15.3741,15.0575,1.18772,39397193159
3970305348.swc,50237,39420.7,1,3554,5612,3599,810368.0,655968.0,174207,500.78,15239500.0,24570900000.0,8337930000000.0,602457.0,741235.0,356,0.923106,6.25695,0.852211,79.1455,74.7695,1.76731,3970305348
40175208184.swc,3496,386240.0,1,268,492,271,104800.0,142592.0,74349,430.86,1063400.0,1487570000.0,513351000000.0,107098.0,149861.0,107,0.935884,4.72154,0.852156,94.5577,90.4474,1.38025,40175208184
40262566703.swc,13966,792297.0,1,1054,1867,1067,204320.0,339808.0,68013,422.193,4194020.0,5617800000.0,1799090000000.0,237095.0,386349.0,237,0.93152,5.64756,0.818605,90.4248,85.1223,1.66559,40262566703
40378162071.swc,4130,312098.0,1,252,208,258,249952.0,167712.0,77187,431.019,1257430.0,1784030000.0,534358000000.0,204924.0,401761.0,44,0.918207,15.0337,0.884603,42.0651,38.5802,1.294,40378162071
40508532675.swc,11223,25735.9,1,196,356,201,366720.0,286144.0,114114,355.258,3538510.0,3997750000.0,1141820000000.0,300670.0,379650.0,39,0.920129,25.4522,0.89227,95.3002,88.4548,1.34466,40508532675
4064700596.swc,6421,2535810.0,1,399,516,409,109152.0,333088.0,57354,702.24,1996120.0,4716240000.0,2668870000000.0,240641.0,240010.0,56,0.91515,8.2093,0.850177,67.3459,62.8478,1.46142,4064700596
4094078022.swc,16999,64339.8,1,1145,1495,1170,207808.0,418624.0,173976,551.595,5198650.0,9237460000.0,2763040000000.0,250355.0,441499.0,145,0.923831,7.21605,0.821926,65.9048,61.7018,1.50116,4094078022
41178674854.swc,5998,78024.6,1,272,271,284,220320.0,205152.0,121770,525.21,1888860.0,3386330000.0,1678840000000.0,140721.0,262121.0,26,0.932473,16.0406,0.902116,52.2441,48.4071,1.37767,41178674854
41310845025.swc,1564,12868.0,1,56,91,60,89280.0,64000.0,39171,997.146,499012.0,1638130000.0,1042910000000.0,53664.1,95819.5,20,0.925841,11.7582,0.95636,84.2524,77.0186,1.25954,41310845025
416597459.swc,18329,26552.7,1,1331,549,1346,261728.0,363808.0,143022,442.165,5546410.0,7769700000.0,2129450000000.0,225628.0,232521.0,145,0.923472,5.80328,0.833652,20.613,19.466,1.66014,416597459
41685783636.swc,12857,51471.9,1,584,1,595,499360.0,360544.0,107415,470.832,3989660.0,6041580000.0,1332440000000.0,427577.0,8956.24,1,0.94504,27.0,1.58615,0.0,0.0,1.39024,41685783636
4173259491.swc,65904,119079.0,1,5064,8662,5141,755264.0,612192.0,174141,473.834,19911300.0,30145400000.0,8951740000000.0,725871.0,1036630.0,692,0.930781,5.54987,0.860173,85.9421,81.0239,1.87368,4173259491
42002712851.swc,19941,25735.9,1,1437,2381,1451,378240.0,492064.0,114378,506.117,6037280.0,10146300000.0,4580410000000.0,540018.0,704258.0,324,0.928013,6.31919,0.825612,83.7682,79.1225,1.66487,42002712851
4205381458.swc,4230,39420.7,1,97,141,102,154656.0,160800.0,52932,543.325,1332710.0,2336230000.0,978644000000.0,165218.0,292191.0,31,0.927933,20.0993,0.90691,78.2974,71.0708,1.40954,4205381458
42126966330.swc,2510,106211.0,1,98,111,103,191008.0,75040.0,116160,600.163,795219.0,1592240000.0,989458000000.0,129195.0,208243.0,24,0.923086,18.6126,0.874315,60.0625,51.7837,1.28923,42126966330
42178318599.swc,5064,78024.6,1,60,103,63,237600.0,136640.0,111441,358.095,1609930.0,1878230000.0,638691000000.0,251082.0,434528.0,23,0.923433,43.1359,0.893721,86.4914,84.6132,1.22248,42178318599
42210105002.swc,3999,12868.0,1,95,173,101,404256.0,189888.0,113982,582.098,1255850.0,2323580000.0,667318000000.0,360185.0,473586.0,46,0.920034,19.2486,0.822552,94.8756,84.3559,1.29043,42210105002
42210368020.swc,37998,51471.9,1,2920,5180,2995,757248.0,422912.0,115335,657.178,11614100.0,24868900000.0,12001600000000.0,671638.0,961998.0,409,0.92565,5.40618,0.854244,88.894,83.9721,1.67143,42210368020
42498328197.swc,8939,51471.9,1,425,602,428,322272.0,259264.0,114213,536.29,2766820.0,4868100000.0,1897430000000.0,323329.0,435628.0,85,0.931541,9.68272,0.795401,71.6865,66.0691,1.34331,42498328197
4259551076.swc,13358,51471.9,1,674,1093,689,267360.0,299520.0,174273,424.319,4111150.0,5598740000.0,1606950000000.0,236650.0,728778.0,180,0.929281,9.98994,0.852611,82.1625,76.9689,1.56761,4259551076
42649244050.swc,1817,26552.7,1,119,15,138,98208.0,69440.0,4818,879.455,554901.0,1569350000.0,721056000000.0,100295.0,14136.7,6,0.947417,4.33333,1.09074,7.08839,7.09988,1.39885,42649244050
4319064795.swc,100664,39420.7,1,7804,14009,7931,995264.0,647552.0,173943,490.651,30407400.0,48352100000.0,15829100000000.0,617506.0,801670.0,329,0.924489,5.43236,0.84674,89.6995,84.3616,2.1602,4319064795
4362238572.swc,68937,119079.0,1,5379,8258,5431,707296.0,610400.0,174141,497.626,20795000.0,33278200000.0,13073700000000.0,516767.0,762717.0,509,0.93093,5.4868,0.854531,76.5861,72.7611,1.85619,4362238572
4390185403.swc,428,25735.9,1,43,9,50,19808.0,25280.0,14322,936.17,131393.0,511389000.0,476105000000.0,23145.0,4560.05,5,0.956999,1.55556,1.11818,7.2082,7.74303,1.49074,4390185403
4406188536.swc,61721,1873210.0,1,4547,7303,4577,687488.0,642304.0,174207,479.707,18673500.0,28814800000.0,8649180000000.0,602327.0,582602.0,227,0.924299,5.67808,0.831726,80.4837,76.2747,2.0702,4406188536
4464226583.swc,6340,2509450.0,2,303,451,309,312096.0,172032.0,174141,572.212,1974250.0,3725610000.0,1542450000000.0,211846.0,302824.0,95,0.933807,10.0177,0.850818,75.7307,68.898,1.43137,4464226583
4530384028.swc,23900,39420.7,1,1480,2057,1499,358112.0,379968.0,173976,537.631,7320410.0,12726900000.0,3829470000000.0,231881.0,578139.0,169,0.930236,7.22995,0.838353,70.5703,66.0646,1.72754,4530384028
45701832369.swc,4078,2286390.0,1,70,113,74,240736.0,318272.0,77352,741.713,1296620.0,3130680000.0,1514650000000.0,239980.0,305643.0,21,0.930146,29.3186,0.951635,84.5229,78.1612,1.24218,45701832369
4632079662.swc,44429,128680.0,1,2943,5035,3045,901920.0,1067940.0,173943,591.464,13632300.0,25753400000.0,8444470000000.0,840379.0,1075340.0,419,0.926863,6.3007,0.855412,86.622,81.4181,1.72878,4632079662
4650141832.swc,20145,12868.0,1,978,1696,987,464128.0,384032.0,173217,485.919,6225590.0,9601500000.0,3364700000000.0,288514.0,621020.0,147,0.924202,9.24528,0.803868,87.7777,81.6966,1.50698,4650141832
4737834871.swc,34356,65156.6,1,1554,2273,1575,903488.0,696704.0,174405,591.745,10708000.0,20403200000.0,6744730000000.0,657568.0,825690.0,165,0.928587,10.099,0.816997,73.3802,68.3951,1.64786,4737834871
4783594483.swc,83535,1487370.0,1,7159,11822,7238,672896.0,600256.0,174075,462.636,25000300.0,36831200000.0,9500470000000.0,450959.0,619014.0,390,0.926763,4.8178,0.835285,82.3724,78.5566,1.94652,4783594483
4816461077.swc,1822,1055990.0,1,72,115,78,77952.0,100576.0,49665,438.444,566189.0,813631000.0,272846000000.0,83396.9,103228.0,20,0.922536,10.9652,0.87979,83.4212,77.8106,1.21041,4816461077
48303963978.swc,3843,115812.0,1,119,143,125,126528.0,349888.0,88209,771.642,1223860.0,3145870000.0,1668910000000.0,326355.0,408232.0,31,0.938213,21.7483,0.911264,64.9766,57.7519,1.18804,48303963978
48414654931.swc,4370,25735.9,1,243,325,251,119392.0,136032.0,56364,416.706,1339970.0,1826460000.0,650817000000.0,142891.0,264271.0,45,0.924524,10.4277,0.867011,70.9686,67.7094,1.35029,48414654931
