Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,cell_type,Normalized_Name
6312187937_sort.swc,5620,28957000.0,3,304,609,306,349440.0,238660.0,49434,558.349,1714800.0,3029780000.0,786913000000.0,230556.0,274258.0,80,0.927789,8.2266,0.864858,102.601,95.3861,1.24199,,6312187937
42398268582_sort.swc,12756,424068000.0,3,544,1090,547,303290.0,318560.0,112266,732.428,3996270.0,9773500000.0,6728870000000.0,230105.0,338640.0,71,0.919684,10.7018,0.853229,104.756,94.3542,1.54675,,42398268582
30007013792_sort.swc,6081,28359600.0,3,266,533,268,198110.0,238302.0,111672,318.423,1879100.0,1890260000.0,289689000000.0,186351.0,392604.0,31,0.920296,10.4071,0.922958,100.871,94.8539,1.40871,,30007013792
32852179423_sort.swc,3909,44292800.0,3,214,429,216,271840.0,157190.0,86229,439.496,1200440.0,1712680000.0,499429000000.0,232471.0,301607.0,69,0.920195,8.10956,0.844663,98.9512,90.7373,1.36304,,32852179423
41877976612_sort.swc,8930,95611200.0,3,284,570,287,393600.0,181890.0,80850,418.677,2805760.0,3813340000.0,1367280000000.0,274273.0,374522.0,31,0.927388,14.6649,0.855199,102.632,91.2395,1.31227,,41877976612
39694309515_sort.swc,9919,130806000.0,3,293,587,295,352700.0,295390.0,79464,351.57,3118760.0,3577890000.0,949327000000.0,310397.0,376051.0,39,0.915086,15.8961,0.86427,103.428,94.1487,1.3671,,39694309515
4068072813_sort.swc,26056,295031000.0,3,1054,2110,1057,524290.0,525724.0,173844,608.656,8163100.0,16216800000.0,7276970000000.0,444826.0,492296.0,97,0.926517,11.3483,0.822747,103.053,93.5904,1.56374,,4068072813
35979332818_sort.swc,8945,83229100.0,3,546,1094,549,282750.0,221952.0,105501,467.279,2742520.0,4125460000.0,1298680000000.0,189541.0,234461.0,80,0.926876,7.1755,0.782714,101.486,96.7149,1.50164,,35979332818
40957396927_sort.swc,6650,150575000.0,3,95,191,97,204420.0,172420.0,74448,431.759,2130820.0,2993530000.0,993784000000.0,131990.0,186006.0,19,0.926672,33.8115,0.912249,102.516,87.8688,1.2542,,40957396927
22343298779_sort.swc,35374,107306000.0,4,2868,5756,2889,364420.0,541380.0,106854,412.355,10625300.0,14082500000.0,4093400000000.0,351245.0,442472.0,313,0.934286,5.14541,0.82846,100.615,94.7481,1.68626,,22343298779
3840413705_sort.swc,26873,225506000.0,4,1719,3446,1728,933670.0,494600.0,109329,410.608,8160850.0,10736600000.0,3552580000000.0,589376.0,751725.0,392,0.929672,6.79803,0.838688,101.73,96.357,1.60613,,3840413705
5612463860_sort.swc,10395,135099000.0,3,257,516,260,321310.0,406748.0,107448,440.295,3300300.0,4711430000.0,1320120000000.0,266424.0,314507.0,27,0.939022,19.1434,0.883473,109.566,99.7125,1.3384,,5612463860
5978614128_sort.swc,46951,151889000.0,3,3844,7712,3869,808830.0,564290.0,172425,410.319,14125300.0,18328300000.0,4161640000000.0,664750.0,793691.0,523,0.929906,5.08791,0.831696,101.118,94.5453,1.97668,,5978614128
5441851651_sort.swc,13554,185379000.0,4,735,1473,739,242460.0,361376.0,107415,405.898,4164360.0,5489390000.0,1778490000000.0,221079.0,386382.0,76,0.926632,8.20095,0.800905,100.449,95.0844,1.40439,,5441851651
5003339404_sort.swc,54820,185215000.0,3,4300,8613,4314,788580.0,637730.0,173745,456.361,16470900.0,23972900000.0,6375130000000.0,543130.0,629022.0,403,0.931196,5.36468,0.848264,101.077,96.0694,1.73032,,5003339404
5514987525_sort.swc,19616,213355000.0,3,1670,3351,1682,235420.0,309020.0,53922,456.761,5863730.0,8679440000.0,3299130000000.0,210321.0,361061.0,237,0.928974,4.85348,0.832582,99.5025,92.4139,1.7484,,5514987525
41383397438_sort.swc,703,7513800.0,3,43,87,45,44640.0,50752.0,27423,605.757,216962.0,420336000.0,97017100000.0,62705.4,98471.9,25,0.922775,7.06897,0.90904,112.708,100.064,1.25926,,41383397438
38629283153_sort.swc,1801,90458200.0,3,40,81,42,61540.0,111872.0,97548,591.167,568040.0,1069310000.0,522706000000.0,131832.0,159039.0,16,0.916386,21.2222,0.854239,105.615,85.7913,1.21837,,38629283153
1787105373_sort.swc,5824,132722000.0,3,92,185,94,103040.0,200512.0,52107,432.715,1878040.0,2590050000.0,970947000000.0,125118.0,190834.0,21,0.939254,30.4757,0.910602,109.357,97.8364,1.31687,,1787105373
28133149356_sort.swc,33290,207050000.0,3,2344,4701,2358,511130.0,441920.0,121770,412.54,10092100.0,13264500000.0,3778880000000.0,434859.0,559340.0,278,0.930958,6.08126,0.815309,101.345,95.7997,1.80939,,28133149356
7483377833_sort.swc,1987,127045000.0,3,89,179,91,126464.0,80280.0,47355,884.893,640547.0,1985430000.0,1455440000000.0,93519.4,157854.0,24,0.916319,10.095,0.880952,105.986,92.6849,1.35848,,7483377833
7486911887_sort.swc,31765,287082000.0,3,2794,5602,2809,352670.0,334336.0,114015,427.506,9602750.0,13291300000.0,3921140000000.0,231313.0,324772.0,195,0.925388,4.67012,0.814336,100.75,94.5403,1.78892,,7486911887
6573720646_sort.swc,14643,3027640.0,4,815,1632,818,618940.0,499270.0,119064,471.303,4485790.0,6681460000.0,1321500000000.0,473982.0,559604.0,162,0.924847,7.97181,0.843765,102.072,95.0384,1.45606,,6573720646
39503898955_sort.swc,12976,47928800.0,3,1285,2575,1291,224100.0,312580.0,106656,373.35,3832390.0,4585740000.0,845699000000.0,175848.0,300973.0,175,0.930124,4.03883,0.824324,102.704,97.2051,1.61285,,39503898955
39505007527_sort.swc,3237,215062000.0,3,233,467,235,111780.0,114910.0,74349,432.239,985053.0,1386620000.0,759216000000.0,137416.0,157345.0,84,0.926228,5.92934,0.818435,103.179,96.5399,1.31031,,39505007527
4712503104_sort.swc,51497,273260000.0,3,4073,8160,4088,636570.0,474460.0,119064,434.049,15474200.0,21512400000.0,5577100000000.0,409671.0,514790.0,371,0.932055,5.31078,0.837728,100.622,94.8189,1.9517,,4712503104
4123249408_sort.swc,14888,165313000.0,3,655,1312,658,538562.0,451650.0,174042,741.695,4652990.0,11204800000.0,5193960000000.0,527110.0,713767.0,177,0.92058,10.3468,0.861865,102.566,95.3829,1.60396,,4123249408
30100168221_sort.swc,40121,307568000.0,3,2679,5366,2688,1157830.0,531360.0,174075,569.056,12247600.0,22467300000.0,8677400000000.0,1033600.0,1227860.0,564,0.925501,6.47671,0.85348,100.456,93.5682,1.87653,,30100168221
5028657682_sort.swc,26993,163227000.0,3,1835,3676,1842,344290.0,444390.0,174009,558.643,8220810.0,14895900000.0,5471490000000.0,276788.0,391599.0,163,0.924124,6.34276,0.851629,102.31,95.0189,1.75102,,5028657682
31149336925_sort.swc,41998,143294000.0,3,3498,7012,3515,476220.0,518530.0,86196,429.332,12633000.0,17138100000.0,4848410000000.0,374986.0,470629.0,394,0.930704,4.9893,0.825008,100.367,94.7457,1.73717,,31149336925
4271363320_sort.swc,13132,255732000.0,3,640,1283,644,907140.0,797348.0,173778,613.694,4083230.0,8180690000.0,4113230000000.0,945012.0,1082740.0,190,0.921517,9.23461,0.845918,103.092,94.5627,1.56851,,4271363320
5731069117_sort.swc,10499,205794000.0,3,483,968,486,504730.0,420450.0,164010,560.076,3274800.0,6002120000.0,2328460000000.0,408179.0,527759.0,84,0.923964,9.84504,0.846255,103.566,94.7778,1.51551,,5731069117
40371255843_sort.swc,1667,211288000.0,3,36,73,38,135230.0,68220.0,109626,979.745,536086.0,1788280000.0,1752450000000.0,83239.9,120059.0,10,0.912599,21.8219,0.894185,110.632,92.5687,1.15223,,40371255843
39470562882_sort.swc,17292,265282000.0,3,459,919,461,529150.0,559678.0,112662,582.049,5486520.0,10422400000.0,5145660000000.0,584853.0,714039.0,83,0.92393,17.815,0.857213,104.59,92.8504,1.47947,,39470562882
4002616369_sort.swc,2074,31109200.0,3,76,153,78,88740.0,131590.0,47388,468.837,646978.0,964130000.0,231629000000.0,82958.3,135197.0,28,0.916492,12.549,0.895121,104.782,93.8838,1.42637,,4002616369
39903658903_sort.swc,16720,389325000.0,3,1072,2147,1076,274364.0,359650.0,112167,625.626,5133480.0,10948500000.0,6564370000000.0,234098.0,344463.0,152,0.928961,6.78714,0.836227,103.389,95.9087,1.4747,,39903658903
4349317772_sort.swc,38728,157650000.0,3,3115,6248,3134,507970.0,350820.0,65604,397.001,11593500.0,14752600000.0,3789090000000.0,414431.0,562953.0,424,0.932497,5.1983,0.84102,100.862,95.3558,1.85767,,4349317772
39760450951_sort.swc,2793,81222000.0,3,51,104,54,153160.0,124230.0,110649,649.645,897918.0,1932360000.0,888121000000.0,145128.0,178789.0,13,0.929273,25.8462,0.966564,105.546,89.7432,1.23393,,39760450951
5629152760_sort.swc,48333,65569900.0,3,3969,7957,3989,369380.0,556930.0,173811,394.203,14452300.0,18255200000.0,4004220000000.0,334987.0,446410.0,202,0.926302,5.07415,0.809612,100.83,94.9854,1.77289,,5629152760
29456512180_sort.swc,45215,136470000.0,3,4426,8865,4440,551650.0,643294.0,116424,338.026,13348800.0,14637700000.0,3606620000000.0,539381.0,600552.0,311,0.931406,4.10028,0.814885,100.723,95.0313,1.75268,,29456512180
31512594814_sort.swc,7033,125582000.0,4,180,363,184,514680.0,261370.0,106755,647.269,2225650.0,4664040000.0,1810410000000.0,447045.0,550082.0,41,0.918243,18.3719,0.929199,106.471,97.2965,1.41959,,31512594814
31286704155_sort.swc,20913,98384600.0,4,1227,2456,1230,490210.0,531800.0,123981,606.566,6444090.0,12676200000.0,5446960000000.0,301003.0,482069.0,221,0.926187,7.51466,0.849957,101.946,93.8852,1.69111,,31286704155
43049283013_sort.swc,11420,285997000.0,3,540,1081,542,656570.0,141150.0,110055,772.177,3582650.0,8949370000.0,4908200000000.0,461366.0,559954.0,189,0.910733,9.56337,0.874389,103.16,94.7,1.39458,,43049283013
4479178039_sort.swc,55584,153348000.0,3,4736,9490,4755,526140.0,455640.0,161601,414.507,16635800.0,21982600000.0,5532210000000.0,315068.0,396878.0,331,0.928962,4.85701,0.838194,101.419,96.0556,1.81925,,4479178039
59469406059_sort.swc,1196,140542000.0,3,47,96,50,90370.0,60250.0,83424,1025.99,383647.0,1387150000.0,1065580000000.0,71085.8,91717.8,10,0.92474,11.4479,0.894531,97.3945,90.1017,1.14596,,59469406059
36240983124_sort.swc,17683,98936700.0,3,1345,2692,1348,260930.0,331392.0,107448,411.954,5329830.0,7057410000.0,1740690000000.0,218895.0,286403.0,127,0.928694,5.56835,0.799701,101.277,93.4754,1.63838,,36240983124
6191072510_sort.swc,29160,173294000.0,3,2058,4123,2066,679490.0,501690.0,174306,558.738,8908360.0,16199700000.0,5656220000000.0,441545.0,574646.0,208,0.926979,6.07228,0.833714,100.748,95.4652,1.60453,,6191072510
5918705966_sort.swc,19247,219456000.0,3,822,1647,826,841760.0,560510.0,174009,603.975,5996140.0,11719300000.0,4840540000000.0,710188.0,806501.0,145,0.923341,10.6855,0.846052,101.774,93.0598,1.48315,,5918705966
5803985675_sort.swc,96777,125982000.0,3,8445,16925,8481,872710.0,611200.0,173877,407.602,28916500.0,37575400000.0,8635920000000.0,713958.0,872231.0,527,0.927781,4.71793,0.823906,100.424,95.1591,2.14964,,5803985675
4692630578_sort.swc,40262,474247000.0,3,2315,4639,2325,788130.0,419390.0,174009,555.038,12497500.0,22752700000.0,11122000000000.0,554593.0,748617.0,160,0.922592,7.67881,0.832331,101.898,95.1477,1.71077,,4692630578
3721708284_sort.swc,54624,293639000.0,3,4113,8239,4127,711360.0,733794.0,174273,496.048,16583300.0,26280700000.0,8521960000000.0,666638.0,768849.0,370,0.931009,5.62981,0.835782,100.461,95.116,1.81214,,3721708284
71979645776_sort.swc,2861,84062300.0,3,268,538,271,40640.0,50496.0,48378,513.387,858667.0,1564900000.0,726739000000.0,48955.8,89546.7,40,0.936196,4.31599,0.926277,106.333,101.041,1.52711,,71979645776
4262354441_sort.swc,49108,258963000.0,3,4124,8281,4158,531330.0,440860.0,137610,450.052,14729300.0,21156800000.0,6503160000000.0,367279.0,480187.0,391,0.932229,4.93008,0.854026,100.963,95.5071,1.82597,,4262354441
55213025507_sort.swc,2594,124977000.0,3,59,119,61,106790.0,177632.0,41481,479.389,821525.0,1300000000.0,607013000000.0,132729.0,224670.0,19,0.932397,20.7899,0.873827,104.798,96.1611,1.21224,,55213025507
34259087776_sort.swc,10413,147325000.0,3,663,1327,665,248920.0,169730.0,114576,710.738,3245110.0,7517760000.0,3792720000000.0,192138.0,237755.0,108,0.924703,6.84627,0.829622,99.7386,92.4665,1.58222,,34259087776
2525608429_sort.swc,56691,344518000.0,3,3712,7437,3726,617730.0,649982.0,174438,490.905,17301000.0,27219200000.0,9231750000000.0,508483.0,663138.0,195,0.929731,6.6227,0.83846,100.368,95.0129,1.82163,,2525608429
4346308897_sort.swc,23196,88166800.0,3,1524,3052,1529,849250.0,716284.0,172524,467.009,7070700.0,10488000000.0,2561070000000.0,886493.0,1027500.0,495,0.927945,6.59993,0.859453,100.452,94.2633,1.52517,,4346308897
5030088328_sort.swc,8522,110293000.0,3,448,897,450,272640.0,247750.0,173745,500.514,2643860.0,4326150000.0,1501640000000.0,201570.0,252264.0,75,0.923971,8.49944,0.829786,102.537,93.1318,1.45399,,5030088328
2279976089_sort.swc,27841,96218000.0,3,2223,4460,2238,296800.0,521950.0,119526,485.085,8436460.0,12922900000.0,3281940000000.0,354865.0,448308.0,284,0.930662,5.24215,0.823195,99.333,95.1596,1.60161,,2279976089
1566396939_sort.swc,15648,8565850.0,4,1474,2961,1488,171770.0,247744.0,108933,473.313,4663930.0,6971840000.0,1479470000000.0,253975.0,320838.0,239,0.927719,4.28436,0.855046,102.709,96.0991,1.55245,,1566396939
2351228264_sort.swc,59733,118259000.0,3,4809,9635,4827,706560.0,913732.0,174471,450.208,17974200.0,25647400000.0,5978690000000.0,727847.0,871481.0,469,0.930427,5.19948,0.830976,100.277,94.7364,2.00042,,2351228264
3780374663_sort.swc,52529,71007600.0,3,4070,8154,4085,817280.0,615170.0,174141,441.06,15834800.0,22102000000.0,4762720000000.0,743793.0,957815.0,643,0.928143,5.44199,0.82946,100.483,95.0762,1.95873,,3780374663
5778609363_sort.swc,2516,110021000.0,3,108,217,110,184670.0,194240.0,52371,502.081,801847.0,1441070000.0,762767000000.0,212168.0,278553.0,29,0.923979,10.5899,0.873346,106.918,98.1702,1.24763,,5778609363
21247886827_sort.swc,6947,46820600.0,3,181,363,183,203610.0,203590.0,83952,315.924,2176510.0,2224570000.0,615356000000.0,157710.0,241425.0,30,0.924551,18.135,0.872707,102.005,89.7249,1.26492,,21247886827
6526033781_sort.swc,40825,208043000.0,3,2804,5621,2818,1021540.0,628610.0,172953,542.323,12481500.0,21605900000.0,7428650000000.0,935158.0,1099970.0,521,0.928684,6.26276,0.829378,101.5,95.6668,1.71063,,6526033781
1334708119_sort.swc,61261,575155000.0,3,5244,10516,5273,558050.0,653440.0,174405,412.145,18323700.0,23946500000.0,8872180000000.0,430842.0,542294.0,456,0.934616,4.82541,0.83397,100.67,95.1568,2.03227,,1334708119
36998205066_sort.swc,8511,216881000.0,3,189,379,191,371420.0,604356.0,112860,480.911,2679890.0,4144100000.0,1343480000000.0,346855.0,417735.0,34,0.935684,21.4538,0.899533,105.297,94.8617,1.26902,,36998205066
15144698467_sort.swc,11151,175638000.0,3,411,824,414,449630.0,210530.0,152196,648.568,3494680.0,7292740000.0,2331630000000.0,384890.0,526703.0,84,0.919511,12.5316,0.899575,104.313,93.731,1.56445,,15144698467
74782467384_sort.swc,6290,621575000.0,3,302,605,304,240798.0,174690.0,55572,859.919,1986420.0,5829550000.0,4411180000000.0,153717.0,212357.0,59,0.924449,9.39504,0.864954,104.566,95.6438,1.29897,,74782467384
27900381389_sort.swc,47916,215187000.0,3,3215,6444,3230,990600.0,980190.0,119559,436.121,14584700.0,20069600000.0,4872410000000.0,1021990.0,1156900.0,241,0.927645,6.4356,0.832867,100.859,95.5777,1.93523,,27900381389
4649776176_sort.swc,18759,215478000.0,3,1299,2602,1304,596730.0,437310.0,172821,620.716,5802340.0,11782000000.0,4957240000000.0,556931.0,683969.0,214,0.925514,6.20907,0.837829,101.791,95.3488,1.53283,,4649776176
41849476016_sort.swc,27860,288514000.0,3,2150,4309,2160,320510.0,467010.0,60555,452.096,8402230.0,12430300000.0,5240160000000.0,275233.0,375306.0,272,0.926561,5.46531,0.85087,100.72,94.8203,1.6641,,41849476016
3269499745_sort.swc,32804,323948000.0,3,2556,5127,2572,407360.0,585636.0,174174,480.744,9908580.0,15340600000.0,6051670000000.0,333208.0,413961.0,297,0.932769,5.39809,0.826931,99.9795,95.3693,1.81751,,3269499745
2135367599_sort.swc,49821,91286100.0,3,4297,8628,4332,408740.0,377086.0,136059,374.799,14855300.0,17499000000.0,3469070000000.0,254391.0,333273.0,311,0.929219,4.77422,0.843604,100.772,94.7263,1.88992,,2135367599
33881359232_sort.swc,38133,267152000.0,3,2375,4755,2381,668860.0,330210.0,114675,579.843,11737100.0,21945000000.0,7665210000000.0,379583.0,509774.0,260,0.928222,7.01935,0.841106,101.637,95.3755,1.6641,,33881359232
6265538743_sort.swc,26800,48907100.0,4,1791,3592,1802,606980.0,484390.0,135960,537.397,8214770.0,14403400000.0,5254890000000.0,380652.0,494458.0,238,0.92878,6.46075,0.848891,101.559,95.4055,1.57152,,6265538743
42242139634_sort.swc,577,19688100.0,3,14,29,16,76190.0,45500.0,17721,674.35,180981.0,386796000.0,150679000000.0,54480.8,62116.6,7,0.895812,18.8621,0.951761,104.77,90.9197,1.18464,,42242139634
47757930270_sort.swc,3933,111335000.0,3,52,105,54,259900.0,282212.0,82764,448.106,1247750.0,1767460000.0,481445000000.0,252261.0,285498.0,13,0.912785,36.4476,0.83435,105.514,88.826,1.25544,,47757930270
38863556782_sort.swc,10395,135099000.0,3,257,516,260,321310.0,406748.0,107448,440.295,3300300.0,4711430000.0,1320120000000.0,266424.0,314507.0,27,0.939022,19.1434,0.883473,109.566,99.7125,1.3384,,38863556782
2065122584_sort.swc,1593,130817000.0,3,66,133,68,43040.0,84544.0,49137,599.323,500226.0,1034730000.0,700010000000.0,60801.0,82959.6,17,0.928281,10.9699,0.934484,105.988,96.6164,1.15077,,2065122584
969068441_sort.swc,32181,54642500.0,3,2491,4989,2499,434560.0,519712.0,174273,474.132,9737700.0,14576200000.0,3083380000000.0,323194.0,470465.0,271,0.929721,5.45019,0.849589,101.9,95.9561,1.6452,,969068441
33897449918_sort.swc,11905,398291000.0,3,436,873,438,1010180.0,479910.0,107382,660.316,3729300.0,8002530000.0,3835830000000.0,948017.0,1091620.0,144,0.922325,12.6357,0.84917,102.351,93.4143,1.58767,,33897449918
46054475187_sort.swc,3313,100369000.0,3,95,191,97,117150.0,170272.0,59994,462.109,1045250.0,1607100000.0,608413000000.0,131523.0,173634.0,26,0.914139,16.3403,0.873944,97.7724,89.3003,1.28566,,46054475187
36473270776_sort.swc,17546,348838000.0,3,1042,2089,1048,464450.0,450240.0,111837,446.833,5415300.0,8048430000.0,3910110000000.0,489535.0,555060.0,116,0.930679,7.39876,0.819465,103.511,96.0785,1.64562,,36473270776
5041025209_sort.swc,26265,294343000.0,3,1674,3354,1681,567260.0,633050.0,124047,482.8,8044560.0,12629300000.0,4958930000000.0,569186.0,847825.0,315,0.930883,6.83065,0.844613,100.363,94.7352,1.59879,,5041025209
72892309500_sort.swc,2040,5473910.0,4,103,208,106,92200.0,94880.0,47421,679.614,634560.0,1354330000.0,384124000000.0,105513.0,140803.0,33,0.921613,8.80288,0.859296,104.356,90.7155,1.21402,,72892309500
4697040024_sort.swc,66280,317916000.0,3,5509,11041,5533,646050.0,533660.0,174207,457.103,19926600.0,29143700000.0,8472650000000.0,473999.0,584723.0,328,0.928177,5.00299,0.835675,100.06,95.4859,2.025,,4697040024
39388228542_sort.swc,6725,138009000.0,3,86,173,88,155710.0,181020.0,83655,399.138,2163610.0,2807970000.0,743101000000.0,118046.0,167688.0,17,0.930966,37.8671,0.896915,106.753,93.3397,1.26274,,39388228542
3827141799_sort.swc,1292,68884300.0,3,40,81,42,58780.0,52070.0,48213,565.211,410003.0,784307000.0,470927000000.0,60017.4,116426.0,16,0.925983,14.9383,0.871188,101.354,91.6759,1.21186,,3827141799
42181779300_sort.swc,3673,103808000.0,3,58,117,60,486240.0,244550.0,99858,646.206,1161900.0,2402280000.0,939486000000.0,440352.0,515243.0,26,0.916374,30.3846,0.929093,105.773,98.553,1.32215,,42181779300
2236858906_sort.swc,59159,350309000.0,3,4364,8753,4390,483620.0,651164.0,174306,416.385,17974300.0,23676200000.0,6298050000000.0,433873.0,555046.0,343,0.9275,5.7586,0.825983,100.288,94.5137,1.82897,,2236858906
4224669724_sort.swc,10261,452100000.0,3,764,1532,769,374112.0,245730.0,57288,719.914,3180210.0,7592400000.0,5238480000000.0,353120.0,483771.0,264,0.923096,5.69713,0.848303,104.393,95.916,1.51287,,4224669724
31568196104_sort.swc,6989,79557200.0,3,76,154,79,166590.0,200480.0,98901,399.694,2233080.0,2952480000.0,1039740000000.0,150909.0,214318.0,21,0.926574,44.3766,0.917903,111.741,91.277,1.28036,,31568196104
2905453028_sort.swc,41303,113579000.0,3,2793,5589,2797,712800.0,745474.0,173976,497.761,12576700.0,19959900000.0,5409390000000.0,660007.0,780577.0,308,0.934711,6.38987,0.822003,101.003,95.0334,1.88622,,2905453028
28424294983_sort.swc,43864,467081000.0,3,3511,7038,3528,434050.0,523040.0,115038,518.447,13316700.0,22621200000.0,12555400000000.0,349699.0,427921.0,216,0.92854,5.23231,0.806582,101.399,95.5278,1.76823,,28424294983
2163767334_sort.swc,40237,159090000.0,3,3108,6231,3124,746370.0,715456.0,174438,475.204,12175700.0,18395900000.0,5428760000000.0,589999.0,733656.0,343,0.930941,5.45739,0.836151,100.838,94.816,1.72325,,2163767334
2994504680_sort.swc,94187,488090000.0,3,7873,15785,7913,636580.0,684062.0,174273,421.514,28224500.0,37336000000.0,10144800000000.0,479070.0,838599.0,514,0.930784,4.9668,0.840299,99.795,94.5261,2.13651,,2994504680
30211572008_sort.swc,10895,112732000.0,3,436,873,438,500290.0,645476.0,117084,546.007,3416350.0,5992920000.0,1610480000000.0,547742.0,600187.0,96,0.922652,11.4788,0.829098,100.278,93.1064,1.51694,,30211572008
40477257819_sort.swc,1862,22217600.0,3,102,205,104,93150.0,89090.0,111771,494.04,573568.0,916801000.0,261517000000.0,147112.0,213054.0,68,0.927336,8.07805,0.824467,103.092,91.3819,1.19042,,40477257819
38018479939_sort.swc,8329,119375000.0,3,74,149,76,273440.0,406820.0,107547,378.299,2645490.0,3232810000.0,1036200000000.0,252972.0,400449.0,18,0.917899,54.8926,0.857698,104.533,79.1204,1.30398,,38018479939
4393718356_sort.swc,6507,120669000.0,3,533,1069,537,135300.0,244730.0,83127,440.181,1953570.0,2757720000.0,937217000000.0,213582.0,270342.0,154,0.928828,5.08606,0.809584,100.67,94.8563,1.47199,,4393718356
33301085565_sort.swc,36056,167006000.0,3,2101,4215,2115,1255910.0,532990.0,125334,695.754,11288300.0,25512400000.0,11832400000000.0,1130330.0,1373960.0,347,0.921767,7.55397,0.84538,102.615,95.7767,1.68089,,33301085565
39126637642_sort.swc,6944,148009000.0,3,95,191,97,271650.0,191160.0,79695,407.399,2226000.0,2996720000.0,760645000000.0,194789.0,265895.0,16,0.909728,35.3508,0.868863,99.7866,92.134,1.47892,,39126637642
39192019766_sort.swc,3487,138107000.0,3,97,195,99,109240.0,141570.0,108339,711.301,1116420.0,2663670000.0,1337810000000.0,109090.0,202489.0,19,0.912886,16.8769,0.921165,103.683,88.5669,1.26721,,39192019766
2672174018_sort.swc,32307,91674700.0,3,2462,4932,2471,408870.0,420414.0,174471,454.694,9743610.0,14006800000.0,3464040000000.0,344218.0,389820.0,208,0.927903,5.55028,0.828405,101.195,95.5315,1.83842,,2672174018
42253105074_sort.swc,3213,87556000.0,3,43,87,45,254650.0,114950.0,94743,466.94,1022510.0,1555300000.0,538308000000.0,196750.0,230731.0,17,0.93006,35.9195,0.898654,110.285,98.8528,1.20789,,42253105074
31679777345_sort.swc,3715,85812700.0,3,80,161,82,139010.0,97860.0,111078,581.07,1184030.0,2258380000.0,1081440000000.0,121367.0,214167.0,16,0.911938,22.0683,0.893173,112.037,96.8547,1.30297,,31679777345
36022537318_sort.swc,26979,255004000.0,3,2122,4251,2130,391170.0,343296.0,114378,525.674,8183230.0,13686500000.0,4339860000000.0,287523.0,353607.0,210,0.931653,5.34627,0.820038,100.755,95.4102,1.77667,,36022537318
30152410761_sort.swc,16986,173273000.0,3,668,1340,673,331200.0,466974.0,114708,591.199,5295620.0,10252900000.0,4285390000000.0,277144.0,349882.0,86,0.931588,11.6754,0.831507,101.45,92.0678,1.45189,,30152410761
5289476567_sort.swc,15155,463732000.0,3,1003,2010,1008,363940.0,460350.0,174042,626.909,4639760.0,9601930000.0,5687740000000.0,369204.0,473172.0,237,0.923636,6.5393,0.837342,102.119,95.0615,1.45416,,5289476567
5709925486_sort.swc,34869,75417900.0,4,2139,4284,2146,553760.0,583010.0,121704,604.687,10714600.0,20842600000.0,7348060000000.0,477185.0,581088.0,220,0.931052,7.13912,0.845279,100.812,96.0216,1.86768,,5709925486
33716908154_sort.swc,22815,399659000.0,3,1970,3947,1978,909276.0,179770.0,118767,613.52,6871530.0,14139700000.0,7623140000000.0,773576.0,1073600.0,850,0.92818,4.78009,0.843366,101.698,96.4133,1.55107,,33716908154
40608507128_sort.swc,16216,150527000.0,3,803,1609,807,432700.0,330810.0,107448,417.489,5025970.0,6784450000.0,1902320000000.0,276088.0,340771.0,112,0.922453,9.07769,0.807532,100.44,93.7869,1.62847,,40608507128
30475194347_sort.swc,11216,108271000.0,3,664,1331,668,435070.0,450430.0,115863,541.953,3430680.0,5958670000.0,1990880000000.0,341778.0,420534.0,132,0.928551,7.426,0.845171,101.607,93.8067,1.54941,,30475194347
37452370153_sort.swc,5912,92895800.0,3,187,375,189,134650.0,185088.0,74382,422.345,1863750.0,2540860000.0,1026740000000.0,121520.0,152108.0,26,0.919311,14.7627,0.835103,103.465,95.0632,1.39744,,37452370153
2135601994_sort.swc,11128,79957400.0,3,794,1592,799,273440.0,280060.0,57882,434.808,3365390.0,4738190000.0,1345600000000.0,177589.0,230514.0,122,0.929272,5.98932,0.836665,101.269,95.6086,1.49073,,2135601994
4170308672_sort.swc,3642,345983000.0,3,113,227,115,144420.0,222340.0,65571,801.933,1165000.0,3121970000.0,2799730000000.0,184447.0,238879.0,40,0.918719,15.0396,0.842259,104.109,90.1231,1.27785,,4170308672
42023825870_sort.swc,1591,59762600.0,3,44,89,46,292250.0,112320.0,25212,681.879,500175.0,1090410000.0,387322000000.0,229751.0,264949.0,16,0.929448,16.8652,0.979056,112.091,98.6557,1.28466,,42023825870
36154209910_sort.swc,4133,58267000.0,3,97,195,99,189510.0,247840.0,58872,598.28,1306240.0,2513740000.0,788034000000.0,191069.0,218090.0,20,0.922747,20.1897,0.901619,103.591,87.3946,1.3184,,36154209910
32480919756_sort.swc,37700,353998000.0,3,2226,4454,2229,1401560.0,1191200.0,116853,607.078,11622200.0,22911600000.0,8312260000000.0,1401600.0,1622320.0,540,0.928469,7.46408,0.857965,100.472,94.4616,1.85875,,32480919756
6980679707_sort.swc,4345,277079000.0,3,318,638,321,163290.0,157570.0,57948,719.094,1353530.0,3423310000.0,3482430000000.0,135897.0,165181.0,34,0.929762,5.80878,0.861582,104.392,97.8935,1.64408,,6980679707
