Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
10475824258_sort.swc,60250,120562000.0,2,4977,9979,5003,297090,446304,149622,393.916,18195100,22421200000,4324710000000.0,232229.0,419524.0,253,0.922187,5.03758,0.825005,101.586,95.6553,1.83986,10475824258
1146063092_sort.swc,6820,105661000.0,3,469,939,471,239880,292928,54549,432.855,2098250,3127110000,880373000000.0,258198.0,375832.0,169,0.927982,6.26198,0.789499,101.957,94.578,1.36556,1146063092
1436782663_sort.swc,15358,56853500.0,3,1218,2444,1227,196670,336736,174372,382.541,4633420,5712890000,1120710000000.0,309844.0,402094.0,228,0.933178,5.28355,0.821014,99.9059,95.3531,1.62068,1436782663
15289875663_sort.swc,25728,276906000.0,5,1450,2904,1455,519070,374750,174042,477.461,7962040,12617900000,3291680000000.0,303079.0,381587.0,110,0.925102,7.85916,0.821778,101.475,93.2595,1.74246,15289875663
15566039754_sort.swc,27935,341307000.0,7,1894,3797,1904,678400,330340,157905,553.407,8570560,15771200000,5189000000000.0,393099.0,583549.0,251,0.926694,6.35686,0.839397,101.718,94.5782,1.57061,15566039754
15654740825_sort.swc,53474,208756000.0,5,3503,7018,3516,798310,535710,122100,532.819,16361400,28462900000,9941090000000.0,417730.0,653039.0,231,0.929211,6.61941,0.841871,100.924,94.2227,1.95787,15654740825
15915938175_sort.swc,8685,29009300.0,4,512,1027,516,194750,230310,151437,541.08,2685250,4651890000,1087180000000.0,247805.0,391453.0,100,0.92116,7.4557,0.834701,98.4448,93.9708,1.34224,15915938175
1800566150_sort.swc,18329,225233000.0,5,1177,2359,1183,282940,531776,174174,414.545,5624600,7537440000,1234870000000.0,338564.0,407568.0,112,0.925771,6.76939,0.792929,100.832,92.2693,1.6486,1800566150
1932926188_sort.swc,7160,107523000.0,5,524,1053,530,299040,217920,54747,415.441,2201790,3100980000,930265000000.0,255256.0,328310.0,170,0.926598,5.79867,0.808165,103.715,97.5962,1.47472,1932926188
1990103194_sort.swc,19521,202840000.0,5,1171,2346,1176,395430,360256,161667,396.672,6003460,7865760000,1825260000000.0,296306.0,438377.0,188,0.927074,7.32055,0.800184,101.562,94.5804,1.658,1990103194
2034430344_sort.swc,2841,62502000.0,3,120,241,122,153500,214530,107085,569.063,897611,1768730000,653267000000.0,228124.0,292348.0,51,0.924384,10.7842,0.836077,97.6276,90.6025,1.32403,2034430344
2044476393_sort.swc,7564,75139300.0,4,593,1191,599,189310,211136,58014,575.966,2312120,4528980000,1845530000000.0,198093.0,230264.0,138,0.927957,5.35013,0.848707,102.265,96.0756,1.49655,2044476393
2120664722_sort.swc,53317,139346000.0,3,4333,8682,4350,378940,480608,174207,412.182,16121100,21072800000,4760100000000.0,346336.0,667101.0,337,0.926645,5.14098,0.813978,100.988,95.1139,1.95021,2120664722
2149691670_sort.swc,19073,108988000.0,3,1448,2904,1457,216960,378912,174042,450.19,5828920,8488870000,2374060000000.0,273263.0,314992.0,117,0.923102,5.56749,0.794045,100.482,94.268,1.65909,2149691670
2165577027_sort.swc,9256,78834100.0,3,712,1427,716,315200,235584,54681,451.045,2799390,4191670000,1375600000000.0,209759.0,299068.0,204,0.934787,5.48563,0.838587,101.885,97.2858,1.46358,2165577027
2296286050_sort.swc,15780,127740000.0,4,1253,2513,1261,385340,250722,146718,389.704,4759520,5968710000,1114470000000.0,338003.0,439866.0,316,0.931335,5.27895,0.838046,101.62,94.9589,1.6557,2296286050
2339168813_sort.swc,44198,166119000.0,5,3861,7748,3888,337250,563458,162822,376.385,13238100,16065700000,3541880000000.0,408636.0,504087.0,353,0.929288,4.70431,0.825903,99.6272,95.2007,1.76389,2339168813
2646330667_sort.swc,7842,31219200.0,5,625,1255,631,138820,219614,54516,447.84,2363110,3422560000,770819000000.0,210191.0,271249.0,167,0.929662,5.24781,0.847576,101.625,96.4683,1.3885,2646330667
2727744751_sort.swc,5420,116557000.0,4,293,588,296,139680,341220,51777,544.837,1687060,3266230000,1351020000000.0,258711.0,312766.0,106,0.925535,8.21599,0.835471,99.7511,88.9787,1.48423,2727744751
2756960839_sort.swc,3844,216567000.0,6,166,336,171,158980,201468,51777,548.952,1247210,2331230000,610594000000.0,168410.0,195647.0,43,0.919731,10.4375,0.837768,100.637,89.4072,1.28421,2756960839
2772043698_sort.swc,17894,108267000.0,4,628,1260,633,582820,646176,126951,521.8,5604140,9549090000,2658930000000.0,616165.0,737037.0,76,0.926287,13.2008,0.846734,102.075,92.4804,1.64837,2772043698
27768388911_sort.swc,22478,104834000.0,5,1556,3119,1564,473340,521632,116259,480.308,6866960,10762800000,2540810000000.0,531621.0,581503.0,178,0.932321,6.20648,0.830505,101.61,95.489,1.55954,27768388911
27827039927_sort.swc,10719,69515400.0,3,809,1623,815,234980,209568,118965,482.898,3254290,5154600000,1342520000000.0,206229.0,253957.0,147,0.932025,5.60382,0.820597,99.1299,95.4695,1.60933,27827039927
27841189087_sort.swc,18125,165009000.0,6,1111,2231,1121,614140,772772,118899,369.039,5567390,6740130000,1391660000000.0,864008.0,995017.0,186,0.929868,7.12371,0.803801,101.402,95.8584,1.51628,27841189087
2785842811_sort.swc,3844,128370000.0,4,275,553,279,114850,159196,107382,441.027,1188340,1804120000,488605000000.0,151895.0,179122.0,81,0.931357,5.94937,0.833015,99.6522,94.7838,1.31912,2785842811
2786527903_sort.swc,8780,143570000.0,5,527,1058,532,335740,245060,115830,423.088,2719760,3918380000,840066000000.0,226985.0,288403.0,107,0.926225,7.29773,0.827374,101.787,93.7291,1.47776,2786527903
2789755020_sort.swc,23651,76976900.0,3,1767,3546,1780,386240,294334,174240,351.17,7122300,7907300000,1250100000000.0,300903.0,442968.0,288,0.932717,5.66949,0.833442,100.24,94.0696,1.60406,2789755020
2815862747_sort.swc,10996,2071940.0,1,592,1186,594,453410,465116,84414,589.03,3421430,6566780000,2590530000000.0,466399.0,646445.0,132,0.924892,8.27066,0.831236,103.331,95.8975,1.34973,2815862747
2816504707_sort.swc,10513,98678700.0,6,322,648,327,400510,395488,172557,491.215,3324370,5566460000,1763040000000.0,434708.0,505860.0,83,0.928421,15.2222,0.80477,100.675,89.399,1.34914,2816504707
28248396519_sort.swc,27519,129037000.0,4,2140,4289,2150,372710,341184,119493,461.74,8309470,12445600000,2912280000000.0,272061.0,352044.0,188,0.934576,5.41595,0.82896,100.733,95.312,1.78129,28248396519
28396960832_sort.swc,49045,287317000.0,5,3508,7033,3526,445850,522110,109131,337.251,14908500,15945900000,2436850000000.0,332837.0,448653.0,226,0.926807,5.97341,0.807135,100.834,95.5467,1.88905,28396960832
28408495574_sort.swc,8148,30694900.0,5,579,1161,583,224350,274528,119592,478.312,2484790,3854990000,786854000000.0,280512.0,316601.0,110,0.935084,6.01723,0.794573,100.339,93.0679,1.51129,28408495574
28453321285_sort.swc,15620,1727580.0,4,1345,2696,1352,253570,340578,111804,348.775,4638190,5066320000,608523000000.0,200024.0,269709.0,175,0.936968,4.7934,0.799496,100.18,95.4123,1.48989,28453321285
28454445934_sort.swc,13193,94274400.0,3,935,1873,939,280870,300416,115269,418.815,4016970,5567910000,1462200000000.0,204826.0,280428.0,186,0.93326,6.04325,0.795643,101.481,95.4514,1.40699,28454445934
28553163055_sort.swc,28153,107293000.0,3,2183,4378,2196,403940,401540,117480,448.785,8524750,12264300000,2983800000000.0,327718.0,392049.0,205,0.926148,5.43033,0.820199,101.2,95.587,1.79055,28553163055
28644171552_sort.swc,12405,3843410.0,3,850,1703,854,186630,440572,117414,449.355,3760370,5378010000,1172010000000.0,269914.0,347568.0,125,0.928508,6.28362,0.808496,101.03,95.245,1.61815,28644171552
28656245327_sort.swc,45665,145675000.0,7,3622,7260,3639,479270,488962,115170,490.179,13842000,22139300000,6584340000000.0,316465.0,398543.0,196,0.932251,5.28981,0.81797,100.429,95.0152,1.73526,28656245327
28833823537_sort.swc,15481,77658900.0,6,1253,2511,1259,278360,374784,114609,368.611,4664890,5655970000,1117710000000.0,271341.0,326229.0,157,0.925909,5.16487,0.814553,101.791,95.0115,1.50035,28833823537
28863682744_sort.swc,44078,129206000.0,4,3594,7204,3611,421600,466052,108933,403.593,13281600,17329800000,3951480000000.0,334703.0,426527.0,276,0.925509,5.11841,0.815733,100.929,95.3862,1.73405,28863682744
2890079485_sort.swc,21107,141297000.0,2,740,1481,742,827520,1038400,174438,587.247,6643620,12769400000,4437210000000.0,871348.0,973455.0,117,0.922968,13.2512,0.852399,101.032,92.7834,1.52409,2890079485
29052049928_sort.swc,46633,288530000.0,3,3841,7698,3858,365020,503772,118173,366.158,14027200,16355500000,2703920000000.0,368398.0,476278.0,311,0.927341,5.05768,0.82812,100.317,95.5278,1.9174,29052049928
29122032384_sort.swc,20008,135477000.0,4,1514,3034,1521,314820,376126,116325,390.865,6046680,7736750000,1475530000000.0,297998.0,372665.0,148,0.926609,5.59426,0.823799,100.236,93.5851,1.68422,29122032384
29193256115_sort.swc,19229,110982000.0,5,971,1946,976,522370,685796,117480,460.163,5957940,9015770000,2513960000000.0,527499.0,603264.0,160,0.927287,8.88078,0.816175,102.444,94.8398,1.50663,29193256115
29241586087_sort.swc,56652,142968000.0,3,4870,9777,4908,247330,616318,108537,364.95,16933300,19657300000,3806820000000.0,463070.0,567159.0,365,0.928573,4.79431,0.838355,99.6348,94.1558,1.82122,29241586087
29252784657_sort.swc,22608,121176000.0,4,1619,3242,1624,497120,305728,116127,399.305,6848130,8939490000,2060640000000.0,303871.0,381277.0,181,0.926399,5.97316,0.80661,101.526,95.5679,1.72199,29252784657
29266465723_sort.swc,8408,105709000.0,3,370,742,373,244290,348158,115797,507.724,2635910,4405140000,1096810000000.0,225880.0,276718.0,56,0.928984,10.3302,0.785232,100.996,92.3973,1.43629,29266465723
29270247271_sort.swc,24147,119085000.0,4,1726,3457,1732,372700,288420,116391,350.774,7296340,8306590000,1405130000000.0,232096.0,315061.0,150,0.934472,5.98467,0.8256,100.566,95.5005,1.47072,29270247271
29314167472_sort.swc,43898,118691000.0,3,3657,7327,3671,354520,592484,111441,346.499,13128400,14439300000,2121880000000.0,428158.0,498071.0,284,0.931936,4.99113,0.812763,101.311,96.0361,1.90499,29314167472
2931735203_sort.swc,7144,55233100.0,5,417,837,421,276700,396380,119559,438.641,2209000,3302440000,784327000000.0,349812.0,478832.0,136,0.929024,7.53405,0.813046,98.3915,91.7298,1.43773,2931735203
29324168928_sort.swc,8187,158373000.0,3,372,745,374,261530,353472,114873,424.234,2554840,3792450000,1334670000000.0,251954.0,347877.0,80,0.925575,9.98792,0.775783,102.072,94.1947,1.45797,29324168928
29338331875_sort.swc,6349,109452000.0,4,320,643,324,275810,217314,114642,451.177,1978150,2989200000,756993000000.0,227052.0,307835.0,68,0.926126,8.87247,0.813155,101.111,95.2118,1.39719,29338331875
29367241933_sort.swc,11098,115940000.0,5,483,969,487,428480,606912,114708,454.368,3466060,5187690000,1353780000000.0,379491.0,445649.0,78,0.926183,10.452,0.788143,101.758,95.3415,1.56438,29367241933
29440334499_sort.swc,9579,274296000.0,5,587,1178,592,447940,310498,114741,495.524,2985750,5338150000,2465770000000.0,322524.0,398111.0,146,0.929306,7.13073,0.822556,100.943,94.4633,1.35174,29440334499
29455753195_sort.swc,16394,222474000.0,4,909,1820,912,411140,572476,115335,438.742,5053470,7200500000,1413400000000.0,410952.0,507343.0,134,0.927747,8.00714,0.831334,101.667,94.6366,1.64867,29455753195
29469638782_sort.swc,18600,39233200.0,2,1382,2765,1384,277210,519330,114048,396.983,5597390,7136750000,1375420000000.0,329514.0,409510.0,153,0.922902,5.72658,0.808761,100.794,93.7751,1.66607,29469638782
29517133882_sort.swc,15620,1727580.0,4,1345,2696,1352,253570,340578,111804,348.775,4638190,5066320000,608523000000.0,200024.0,269709.0,175,0.936968,4.7934,0.799496,100.18,95.4123,1.48989,29517133882
29571627060_sort.swc,6077,29485100.0,4,330,662,333,126720,251164,114708,438.406,1874590,2655550000,506103000000.0,251297.0,323528.0,75,0.932163,8.17825,0.801566,103.193,93.649,1.40897,29571627060
29572181326_sort.swc,25790,63146500.0,3,2244,4495,2252,434750,303394,115863,380.613,7713320,9427040000,1697950000000.0,256734.0,337251.0,173,0.927247,4.73726,0.811943,100.562,94.5617,1.74912,29572181326
29620246024_sort.swc,11363,152799000.0,5,741,1485,745,223780,334564,108834,370.552,3490410,4233780000,799500000000.0,211985.0,293045.0,108,0.91931,6.65118,0.79839,101.547,96.0848,1.33827,29620246024
29630994552_sort.swc,9862,36493500.0,6,684,1374,691,321380,268862,116424,381.677,3005070,3729770000,554381000000.0,239799.0,285768.0,93,0.922819,6.17686,0.80072,101.498,94.9414,1.51274,29630994552
29658590681_sort.swc,11964,189250000.0,3,619,1242,624,355710,313794,115797,449.547,3715380,5415350000,1039800000000.0,247546.0,320546.0,88,0.92104,8.63205,0.837313,103.203,95.7674,1.53006,29658590681
29659875108_sort.swc,8103,171778000.0,4,397,798,402,265760,316900,115830,404.611,2526190,3480760000,968474000000.0,264755.0,362605.0,104,0.932659,9.15288,0.805082,100.727,92.0104,1.47396,29659875108
29672446871_sort.swc,16051,147955000.0,4,795,1593,799,353690,378500,114939,564.723,5000270,9497570000,4052420000000.0,248097.0,322819.0,77,0.922916,9.07533,0.821303,102.451,92.4797,1.6335,29672446871
29701415126_sort.swc,7409,70649600.0,4,381,764,384,234340,165344,114675,480.589,2313520,3778390000,1266500000000.0,188244.0,271909.0,68,0.921126,8.69634,0.817175,101.765,92.5639,1.42097,29701415126
29701429815_sort.swc,9203,64248800.0,7,482,969,488,262240,253538,114807,454.754,2863920,4339090000,1224210000000.0,175574.0,219427.0,57,0.925155,8.49639,0.804751,101.904,95.4394,1.34627,29701429815
29717476066_sort.swc,13112,121449000.0,5,605,1214,610,439680,650748,115302,426.635,4072510,5875000000,1709660000000.0,579395.0,654250.0,151,0.926656,9.79984,0.803599,102.526,95.3308,1.4194,29717476066
29774230350_sort.swc,4638,120919000.0,4,256,514,259,221190,141122,114708,506.292,1443450,2565840000,882167000000.0,236255.0,310522.0,91,0.918961,8.0214,0.826699,102.361,96.0895,1.34209,29774230350
29775413068_sort.swc,17894,108267000.0,4,628,1260,633,582820,646176,126951,521.8,5604140,9549090000,2658930000000.0,616165.0,737037.0,76,0.926287,13.2008,0.846734,102.075,92.4804,1.64837,29775413068
29819084477_sort.swc,7873,154392000.0,5,434,872,439,276600,181370,115269,523.942,2452210,4435460000,1320170000000.0,188246.0,248277.0,63,0.921993,8.02752,0.821332,103.541,95.1375,1.45796,29819084477
29920824142_sort.swc,6134,190577000.0,4,323,648,326,258240,286820,115269,485.088,1923350,3258810000,1002780000000.0,246987.0,313366.0,65,0.920401,8.46451,0.814812,105.092,93.3166,1.29033,29920824142
30022096841_sort.swc,12814,136802000.0,4,651,1304,654,321630,425476,115005,449.163,3974910,5881560000,1769870000000.0,277020.0,358987.0,105,0.926034,8.82592,0.812552,101.964,94.3095,1.44249,30022096841
30081682986_sort.swc,8615,103666000.0,3,396,793,398,333440,437700,115863,479.819,2687190,4403330000,1495260000000.0,404032.0,467734.0,89,0.925091,9.86255,0.826721,100.037,91.4709,1.49875,30081682986
30124113053_sort.swc,10450,170769000.0,6,490,985,496,256250,242270,119493,481.395,3284600,5529410000,1930080000000.0,173237.0,313093.0,73,0.926459,9.60812,0.806818,101.155,93.9638,1.34201,30124113053
30183160057_sort.swc,10778,152693000.0,4,515,1034,520,369280,376670,115863,450.229,3352820,4951800000,1087370000000.0,271863.0,374277.0,102,0.922946,9.42263,0.83489,102.902,94.3591,1.35969,30183160057
30210610362_sort.swc,25677,247014000.0,4,1159,2323,1165,464390,518910,116259,494.575,8009400,13225600000,5137950000000.0,398424.0,488586.0,114,0.929344,10.0529,0.81982,100.666,94.5402,1.5493,30210610362
30211019506_sort.swc,12590,222276000.0,6,680,1365,686,413760,362718,114873,452.791,3926680,5917830000,1315790000000.0,277549.0,332849.0,91,0.930484,8.22271,0.814026,100.921,93.7177,1.42845,30211019506
30239812095_sort.swc,8538,107902000.0,9,447,904,458,290280,494940,114213,490.959,2684450,4433760000,1449570000000.0,279142.0,327358.0,70,0.932499,8.44358,0.839131,104.006,98.2477,1.48285,30239812095
30358036369_sort.swc,7135,190415000.0,6,294,592,299,237090,304440,115731,473.829,2257930,3776890000,1034550000000.0,234680.0,272401.0,56,0.921233,11.0507,0.839413,101.086,94.7132,1.27688,30358036369
30358153581_sort.swc,11834,481602000.0,4,1029,2069,1041,197700,208540,102630,334.87,3565170,3797670000,455734000000.0,197150.0,225473.0,207,0.929539,4.71919,0.811592,102.148,96.4793,1.486,30358153581
30358225757_sort.swc,8780,143570000.0,5,527,1058,532,335740,245060,115830,423.088,2719760,3918380000,840066000000.0,226985.0,288403.0,107,0.926225,7.29773,0.827374,101.787,93.7291,1.47776,30358225757
30362913191_sort.swc,12562,153762000.0,8,1090,2193,1104,259450,269990,104478,374.217,3797890,4903120000,1160400000000.0,181882.0,220809.0,188,0.928499,4.72777,0.818486,101.896,96.2374,1.54032,30362913191
30443656692_sort.swc,16992,125827000.0,5,832,1668,837,323040,324640,116226,463.632,5272650,8287400000,3230990000000.0,290315.0,345986.0,68,0.930066,9.18645,0.818243,102.519,95.3107,1.44209,30443656692
30475179608_sort.swc,10581,163396000.0,5,611,1225,615,344070,328190,116457,414.77,3280210,4587140000,1042050000000.0,257107.0,344052.0,116,0.928663,7.63673,0.821919,101.005,92.297,1.50204,30475179608
30532897819_sort.swc,3927,139720000.0,3,156,313,158,248160,179100,115269,421.932,1243660,1842900000,647872000000.0,228976.0,263076.0,67,0.92476,11.5431,0.822383,103.201,92.3468,1.29497,30532897819
30547425090_sort.swc,21549,401657000.0,4,887,1776,890,469860,350820,122430,443.845,6757430,9840540000,2256100000000.0,346273.0,499043.0,104,0.927041,11.1329,0.790529,101.025,92.1836,1.74645,30547425090
30547454237_sort.swc,8294,153038000.0,4,366,734,369,318400,357410,119526,480.517,2607080,4303550000,1427760000000.0,226772.0,297612.0,63,0.926765,10.2984,0.823729,103.455,92.3766,1.48891,30547454237
30576190003_sort.swc,21118,94984800.0,8,838,1682,845,473310,669316,124311,444.337,6594300,9726010000,2611490000000.0,485190.0,538936.0,66,0.927819,11.5547,0.812921,101.665,91.542,1.69611,30576190003
30589097324_sort.swc,9269,222291000.0,4,404,810,407,261020,313280,115236,497.705,2904390,5013720000,1749480000000.0,220185.0,314846.0,62,0.929045,10.442,0.824013,101.713,92.282,1.48605,30589097324
30621247530_sort.swc,6086,80443100.0,3,338,677,340,312640,238910,119559,467.117,1894510,3075340000,1325250000000.0,234214.0,318771.0,85,0.924292,7.98818,0.785509,102.864,93.4716,1.40107,30621247530
30623584204_sort.swc,15698,94174600.0,3,1181,2366,1186,301250,328220,116391,379.917,4732090,5938660000,1193100000000.0,249288.0,277999.0,126,0.933049,5.6344,0.825052,99.4449,95.2753,1.64093,30623584204
30741853202_sort.swc,4414,174109000.0,5,340,684,345,110050,221090,85767,405.479,1362640,2036670000,580331000000.0,186050.0,239520.0,158,0.934329,5.45175,0.819793,101.513,96.3577,1.44144,30741853202
30792328901_sort.swc,14697,211631000.0,4,848,1701,854,337150,428580,114609,546.638,4566400,8585240000,3280050000000.0,262997.0,330374.0,92,0.923473,7.63962,0.83447,101.349,95.441,1.45221,30792328901
30810068715_sort.swc,14234,109552000.0,8,661,1328,668,360030,381120,115698,412.674,4441950,6226350000,1439820000000.0,291083.0,358475.0,63,0.927416,9.71762,0.811796,98.9878,90.7212,1.41042,30810068715
30837518791_sort.swc,15208,101095000.0,3,737,1475,739,504990,501630,124344,538.445,4740570,8327920000,2675810000000.0,407920.0,480147.0,119,0.921519,9.30983,0.802717,101.555,95.1129,1.60712,30837518791
30851169843_sort.swc,12569,79866700.0,2,685,1371,687,217600,224130,119559,530.862,3898350,6716600000,2074830000000.0,186283.0,287345.0,82,0.923511,8.16703,0.82144,104.034,94.4172,1.56818,30851169843
30881743067_sort.swc,10289,302354000.0,3,531,1063,533,271720,316960,128502,448.652,3196280,4708920000,994751000000.0,192498.0,247236.0,67,0.921674,8.67827,0.811216,100.066,93.9481,1.53289,30881743067
30912786611_sort.swc,5470,52549800.0,2,322,644,323,246940,206880,115830,395.96,1682290,2177250000,552393000000.0,214356.0,300519.0,102,0.93002,7.49224,0.801802,101.815,95.199,1.43336,30912786611
30922729388_sort.swc,10338,210323000.0,4,528,1058,531,375940,317080,119526,692.82,3238890,7819890000,4003390000000.0,256179.0,347918.0,82,0.930214,8.77032,0.866974,102.02,93.4928,1.34296,30922729388
30982068484_sort.swc,9738,360675000.0,6,378,760,383,348960,242500,116226,530.89,3087710,5616770000,1604130000000.0,200042.0,247909.0,44,0.922308,11.8118,0.841174,103.102,95.2478,1.48542,30982068484
30997195192_sort.swc,10154,153387000.0,7,483,971,489,257240,381600,115269,515.51,3189330,5782760000,2483310000000.0,202595.0,269288.0,66,0.913136,9.45623,0.829213,102.254,91.4699,1.35092,30997195192
31039815759_sort.swc,12924,234720000.0,5,719,1441,723,273410,243840,116259,520.473,4028020,7095860000,2054910000000.0,183214.0,233026.0,89,0.925137,7.96808,0.813927,100.289,91.8241,1.57499,31039815759
31041099265_sort.swc,21807,182820000.0,7,1475,2957,1483,311740,462530,124377,473.227,6700030,10863700000,4004990000000.0,258349.0,344706.0,133,0.924087,6.37437,0.825779,101.138,95.2658,1.7014,31041099265
31043406757_sort.swc,11616,139185000.0,3,420,841,422,469380,325980,119559,413.814,3633140,4973400000,1269790000000.0,343082.0,519218.0,65,0.923595,12.8109,0.825507,102.291,93.779,1.53172,31043406757
31043610670_sort.swc,13501,258030000.0,3,599,1200,602,423810,276480,115962,405.276,4200900,5546420000,965112000000.0,254370.0,331152.0,71,0.93021,10.25,0.800042,101.512,93.492,1.47973,31043610670
3106656265_sort.swc,4964,35749100.0,2,297,595,299,262910,170820,55407,487.977,1527250,2390070000,507204000000.0,283295.0,355371.0,119,0.926783,7.34118,0.833644,104.036,95.975,1.39227,3106656265
31171969645_sort.swc,12350,132514000.0,3,611,1225,615,465890,435550,124311,499.707,3849930,6419180000,2242180000000.0,384163.0,466363.0,92,0.932608,9.08082,0.82934,102.495,93.9051,1.41186,31171969645
31189796131_sort.swc,11689,78050500.0,3,509,1020,512,367680,293020,124212,452.816,3637910,5385660000,1328580000000.0,311348.0,406969.0,84,0.927131,10.4588,0.820309,104.16,94.1865,1.59276,31189796131
31216399522_sort.swc,27295,195477000.0,3,1431,2865,1435,703740,599810,124311,477.821,8453050,13043100000,3302230000000.0,570785.0,673724.0,164,0.928954,8.5267,0.823271,101.262,94.9236,1.76769,31216399522
31216735277_sort.swc,7400,256650000.0,4,257,516,260,375520,234240,123651,474.414,2353750,3783930000,1093710000000.0,290293.0,404072.0,59,0.924045,13.3391,0.796002,100.73,89.283,1.38422,31216735277
31287988421_sort.swc,13412,340365000.0,7,762,1529,768,338590,343430,124212,483.661,4202980,6916860000,2136710000000.0,257101.0,308012.0,78,0.929218,7.77109,0.834029,102.136,94.7998,1.60941,31287988421
31320621553_sort.swc,9425,141651000.0,3,568,1137,570,297950,316040,116325,439.602,2896850,4299250000,1256860000000.0,257345.0,315615.0,100,0.929015,7.28848,0.811824,101.285,95.58,1.51713,31320621553
31348858897_sort.swc,17247,133766000.0,4,941,1885,945,486530,649120,122067,463.788,5331330,8051420000,2139750000000.0,460317.0,527069.0,146,0.928122,8.14907,0.823363,102.601,95.1261,1.50138,31348858897
3137084591_sort.swc,16174,65382300.0,4,999,2003,1005,443450,361984,172458,446.462,4932240,7135030000,1492090000000.0,403628.0,509303.0,162,0.929756,7.07439,0.830548,101.429,94.8486,1.64312,3137084591
31389348839_sort.swc,30219,142431000.0,5,1794,3597,1804,538750,512670,119526,585.937,9318190,17743500000,5305140000000.0,321297.0,429216.0,149,0.92968,7.40089,0.840312,102.354,94.4099,1.62915,31389348839
31425485919_sort.swc,17760,118191000.0,3,1383,2776,1394,355330,198470,108735,469.278,5376120,8322640000,3034610000000.0,241753.0,381715.0,328,0.92929,5.39733,0.834226,101.318,96.5705,1.63752,31425485919
31436917974_sort.swc,2984,103542000.0,6,142,288,147,100440,103680,122199,526.136,956567,2001670000,1190830000000.0,129042.0,154405.0,46,0.920478,9.35764,0.823732,102.393,92.8416,1.35695,31436917974
3150677011_sort.swc,7861,190936000.0,4,397,797,401,270470,317182,63327,425.6,2446410,3536910000,1095810000000.0,198040.0,288196.0,79,0.919195,8.86198,0.837023,101.71,96.0859,1.34501,3150677011
31542205671_sort.swc,19331,128758000.0,4,1445,2897,1453,285880,400510,91344,390.219,5837800,7595790000,1829020000000.0,218777.0,361404.0,249,0.9343,5.67242,0.831144,101.303,95.8322,1.66884,31542205671
3164474933_sort.swc,5086,174058000.0,3,372,745,374,169980,201890,42636,384.753,1562160,1983780000,323366000000.0,144231.0,200502.0,110,0.927921,5.8255,0.821277,102.215,95.1039,1.40692,3164474933
31684521820_sort.swc,18765,68096300.0,4,1123,2248,1126,502630,325350,121869,438.687,5751460,8136330000,1928440000000.0,299691.0,492121.0,173,0.925935,7.34698,0.840954,100.925,94.5151,1.66688,31684521820
31699954996_sort.swc,25501,43314000.0,4,1370,2745,1376,729050,584100,119262,414.619,7828340,10323000000,2168370000000.0,649439.0,920271.0,336,0.926317,8.28962,0.833148,100.622,94.9387,1.77486,31699954996
31714205840_sort.swc,7144,55233100.0,5,417,837,421,276700,396380,119559,438.641,2209000,3302440000,784327000000.0,349812.0,478832.0,136,0.929024,7.53405,0.813046,98.3915,91.7298,1.43773,31714205840
31741290976_sort.swc,19320,316263000.0,5,878,1760,883,521730,473600,124311,541.707,6022840,10945200000,3134250000000.0,422024.0,496912.0,106,0.92801,9.9767,0.826782,100.981,93.4366,1.66439,31741290976
3178697015_sort.swc,3599,33545500.0,5,213,429,217,228160,83200,58047,437.127,1113200,1589340000,299730000000.0,220023.0,283864.0,94,0.923605,7.38695,0.833805,103.46,93.4381,1.26112,3178697015
31800965559_sort.swc,7974,56045400.0,3,483,967,485,284130,260000,115830,403.56,2438050,3244150000,711686000000.0,242102.0,311427.0,121,0.92675,7.24509,0.80967,102.674,95.5985,1.48432,31800965559
31815361170_sort.swc,27394,300994000.0,5,1341,2687,1347,306690,358500,123915,447.962,8504710,12700300000,3088590000000.0,263848.0,382262.0,71,0.922511,9.19464,0.804151,100.945,93.9716,1.76869,31815361170
31854797989_sort.swc,16741,90490600.0,3,825,1652,828,321150,499460,123981,451.989,5176290,7661990000,2053680000000.0,275057.0,349094.0,71,0.927056,9.13317,0.804003,101.441,93.0189,1.62938,31854797989
31859311009_sort.swc,11579,202573000.0,7,685,1377,693,404770,376380,114609,407.307,3579190,5053620000,1239970000000.0,418305.0,507125.0,173,0.924016,7.40813,0.820436,101.679,94.9102,1.38784,31859311009
31859471617_sort.swc,10716,100600000.0,4,521,1045,525,357990,389790,115830,417.883,3324890,4618900000,1160560000000.0,308003.0,371835.0,108,0.921301,9.25359,0.836832,102.806,95.7875,1.40121,31859471617
31888411203_sort.swc,6459,255597000.0,5,402,808,407,247200,288410,114708,437.73,2006750,2965060000,653106000000.0,196187.0,232019.0,106,0.933198,6.99257,0.844823,101.737,96.3263,1.43063,31888411203
31950860382_sort.swc,5349,84684200.0,4,463,929,467,166050,195650,26466,479.052,1621170,2852710000,1305420000000.0,147574.0,187517.0,134,0.922608,4.75673,0.819104,102.639,94.6423,1.47324,31950860382
