Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Normalized_Name
430803167_reconnect.swc,20354,104688000.0,3,1500,3006,1507,315010.0,293472.0,161601,405.447,6162710.0,7906610000.0,2068680000000.0,244288.0,460504.0,245,0.928572,5.77079,0.838337,99.9624,94.4794,1.56912,430803167
3577318073_reconnect.swc,40681,207801000.0,3,3548,7119,3572,350690.0,499970.0,66495,378.599,12118100.0,14679400000.0,3593310000000.0,295030.0,483718.0,489,0.931303,4.71429,0.83753,100.954,95.3882,1.94907,3577318073
38500561611_reconnect.swc,15358,95487800.0,3,1547,3099,1553,233500.0,211364.0,81114,299.44,4516610.0,4419570000.0,832251000000.0,190108.0,264409.0,87,0.933971,3.95547,0.827966,103.414,97.7997,1.59933,38500561611
39045791848_reconnect.swc,2979,318730000.0,3,94,190,97,152092.0,187072.0,90519,782.793,965582.0,2586110000.0,2364440000000.0,141553.0,160886.0,28,0.931378,14.6737,0.883365,110.143,98.3635,1.23956,39045791848
58314089064_reconnect.swc,616,54477000.0,3,30,61,32,22816.0,46850.0,26037,1038.35,205129.0,722878000.0,390087000000.0,35538.4,42840.0,10,0.900417,9.08197,0.884243,108.172,93.2487,1.24036,58314089064
39394521525_reconnect.swc,9781,98310000.0,3,563,1128,566,228960.0,336830.0,114015,679.778,3035020.0,6851410000.0,3072300000000.0,306063.0,406262.0,95,0.926042,7.67021,0.876794,102.936,95.1816,1.49935,39394521525
5147203553_reconnect.swc,45865,196291000.0,3,2685,5380,2696,647460.0,493700.0,174240,527.686,14142700.0,24119000000.0,8724270000000.0,368275.0,535439.0,215,0.926489,7.52491,0.836428,102.008,94.4296,1.91222,5147203553
41318231330_reconnect.swc,6926,102700000.0,3,384,771,388,156900.0,131840.0,110517,352.614,2127890.0,2509630000.0,970611000000.0,112739.0,297241.0,85,0.93643,7.98184,0.864719,101.371,90.403,1.31216,41318231330
6023716727_reconnect.swc,21100,160793000.0,4,1713,3438,1726,468070.0,323902.0,139062,531.816,6358850.0,10881800000.0,3801560000000.0,359832.0,434035.0,336,0.931389,5.137,0.873097,100.216,94.3015,1.60477,6023716727
45760631126_reconnect.swc,20341,71225200.0,4,1571,3149,1579,356708.0,321984.0,89397,527.872,6184200.0,10524000000.0,4110330000000.0,292330.0,366283.0,261,0.930421,5.45919,0.820922,100.801,95.7545,1.67697,45760631126
4960339960_reconnect.swc,77422,70164700.0,3,6820,13669,6850,509960.0,638110.0,173811,416.274,23075800.0,30494000000.0,6451810000000.0,395806.0,604593.0,368,0.932314,4.66398,0.821102,101.144,96.269,1.89436,4960339960
50205058328_reconnect.swc,12705,134805000.0,3,1139,2284,1146,179040.0,263170.0,54780,395.502,3776790.0,4946070000.0,1663370000000.0,157270.0,291977.0,109,0.936404,4.56217,0.815371,102.895,97.9631,1.5844,50205058328
3869133626_reconnect.swc,28357,41953000.0,3,2553,5120,2568,355650.0,259364.0,146025,347.86,8403200.0,9216320000.0,1490480000000.0,230717.0,314698.0,279,0.934677,4.53828,0.82669,101.273,95.5861,1.69575,3869133626
5389798558_reconnect.swc,4740,282123000.0,3,127,255,129,231780.0,170080.0,173976,905.976,1510890.0,4602000000.0,3422770000000.0,194904.0,262478.0,33,0.930867,17.5843,0.924778,103.693,93.8387,1.2049,5389798558
4124300709_reconnect.swc,39878,293938000.0,3,2771,5546,2776,453690.0,488030.0,174075,495.18,12134400.0,19505000000.0,6617930000000.0,295857.0,388889.0,177,0.928449,6.19023,0.822783,101.693,94.6235,1.7053,4124300709
4012121203_reconnect.swc,27626,71640500.0,3,2286,4586,2301,470140.0,336600.0,90387,532.642,8308890.0,14278100000.0,4340050000000.0,334890.0,396985.0,219,0.931118,5.02377,0.864297,100.422,94.7768,1.76733,4012121203
31265985615_reconnect.swc,26941,36995400.0,3,2144,4303,2160,291460.0,341600.0,123057,422.198,8130240.0,10758000000.0,1828890000000.0,263689.0,430641.0,273,0.926832,5.26075,0.830095,101.676,95.2494,1.61264,31265985615
2339402663_reconnect.swc,2926,102163000.0,3,113,227,115,178880.0,124704.0,54450,422.074,917065.0,1291310000.0,480264000000.0,119487.0,158674.0,26,0.92932,11.8855,0.878321,107.012,99.7407,1.36855,2339402663
6777258586_reconnect.swc,29181,118161000.0,4,1956,3921,1966,384870.0,338170.0,174009,523.335,8889890.0,15052000000.0,5105150000000.0,225989.0,391732.0,165,0.920775,6.44198,0.841114,101.103,93.9855,1.59466,6777258586
2772934590_reconnect.swc,39610,178194000.0,3,2834,5676,2843,851136.0,922722.0,174504,489.204,12022000.0,18924200000.0,5473900000000.0,934951.0,1056120.0,277,0.928779,5.97833,0.833769,100.626,95.1211,1.66482,2772934590
78225034064_reconnect.swc,2061,97203200.0,3,122,245,124,93756.0,140770.0,47322,890.337,651973.0,2003980000.0,1279400000000.0,109760.0,145146.0,25,0.939419,7.40816,0.919691,103.444,96.3737,1.39044,78225034064
4385075020_reconnect.swc,24536,207910000.0,3,1370,2743,1374,342530.0,295198.0,173976,526.229,7594100.0,12953100000.0,4823710000000.0,211721.0,365898.0,91,0.922652,7.94459,0.838052,101.35,95.1943,1.72829,4385075020
50843676262_reconnect.swc,5529,169831000.0,3,531,1063,533,161690.0,266500.0,82005,516.786,1647300.0,3024890000.0,1862110000000.0,280892.0,328757.0,117,0.938824,4.20038,0.86807,101.479,96.019,1.45677,50843676262
4094501608_reconnect.swc,32986,417291000.0,3,2185,4376,2192,617540.0,677600.0,174042,648.665,10103300.0,21132300000.0,9487700000000.0,583482.0,681205.0,293,0.93149,6.53771,0.862834,101.265,95.4773,1.82562,4094501608
5843102477_reconnect.swc,3457,87414800.0,3,96,193,98,160680.0,90690.0,83985,601.276,1111550.0,2280910000.0,1143070000000.0,109158.0,142858.0,22,0.913623,16.9067,0.865487,109.275,91.9186,1.20055,5843102477
561598279_reconnect.swc,7738,196097000.0,3,430,862,433,287550.0,217376.0,54252,484.982,2379360.0,3776590000.0,1636460000000.0,207009.0,295448.0,142,0.928809,7.97564,0.83786,103.111,94.7429,1.46663,561598279
4856147748_reconnect.swc,4809,213846000.0,3,105,211,107,216640.0,157950.0,141603,573.021,1537660.0,2818570000.0,1449340000000.0,144782.0,189947.0,24,0.930485,21.7867,0.868898,106.332,93.4217,1.33301,4856147748
751075513_reconnect.swc,32321,249256000.0,3,2614,5238,2625,518950.0,434624.0,174471,493.392,9845960.0,15690000000.0,5773130000000.0,379142.0,590200.0,333,0.93119,5.17029,0.83131,100.841,95.7809,1.84489,751075513
2061836455_reconnect.swc,56626,157419000.0,3,4732,9491,4760,489280.0,621952.0,174438,437.771,16953300.0,23597900000.0,5815240000000.0,439821.0,517480.0,288,0.935269,4.96618,0.839251,99.9402,94.6028,1.80851,2061836455
32515100126_reconnect.swc,24105,21102400.0,3,1632,3269,1638,674722.0,448160.0,121836,396.098,7315420.0,9347560000.0,2155310000000.0,580280.0,685280.0,295,0.926062,6.37351,0.839095,101.158,95.3337,1.7368,32515100126
3716246807_reconnect.swc,11620,129172000.0,3,559,1119,561,261700.0,457090.0,174042,754.339,3633300.0,8898030000.0,3524610000000.0,303457.0,381582.0,57,0.925702,9.38338,0.860907,102.268,94.9264,1.5821,3716246807
678378039_reconnect.swc,2849,27708300.0,3,256,514,259,91710.0,85088.0,66561,611.166,858461.0,1693890000.0,490404000000.0,78766.7,105865.0,54,0.921802,4.54086,0.906302,107.536,96.7659,1.38801,678378039
2539114994_reconnect.swc,4471,213140000.0,3,75,152,78,204796.0,332608.0,55473,754.785,1443390.0,3611070000.0,2992340000000.0,180741.0,233517.0,15,0.920945,28.4079,0.917938,110.267,98.4206,1.34946,2539114994
29833583259_reconnect.swc,14764,194048000.0,3,725,1451,727,522364.0,724320.0,115170,443.948,4566100.0,6482650000.0,1718280000000.0,718255.0,803770.0,167,0.927346,9.17436,0.807375,101.481,93.4244,1.57463,29833583259
2615725385_reconnect.swc,40254,3336480.0,4,3735,7495,3761,502590.0,399040.0,174174,421.624,11954100.0,15912600000.0,2997230000000.0,348696.0,631876.0,447,0.93624,4.37065,0.8277,100.99,95.1529,1.90438,2615725385
3825608265_reconnect.swc,31017,72957700.0,3,2796,5616,2821,232890.0,181690.0,66297,424.428,9239110.0,12424000000.0,2918840000000.0,168186.0,338639.0,350,0.931231,4.52279,0.852944,100.601,94.4646,1.82101,3825608265
81240139569_reconnect.swc,1549,32715100.0,3,74,149,76,43072.0,76864.0,28479,632.416,496637.0,1053540000.0,430279000000.0,54577.9,78548.4,16,0.914307,9.38926,0.956459,108.728,99.397,1.46039,81240139569
3498414218_reconnect.swc,2660,285540000.0,3,110,223,114,222050.0,182144.0,52074,757.164,838040.0,2253320000.0,1832960000000.0,197556.0,244631.0,39,0.942059,10.9238,0.835863,105.047,96.7908,1.15105,3498414218
28887671565_reconnect.swc,31880,243266000.0,3,2261,4531,2271,479716.0,658334.0,115830,487.154,9723730.0,15340900000.0,5702340000000.0,493886.0,624383.0,273,0.926462,6.03575,0.817458,101.345,95.4604,1.84506,28887671565
4011844625_reconnect.swc,33415,223389000.0,3,2123,4249,2127,425340.0,577664.0,174273,507.768,10256700.0,16805200000.0,6768510000000.0,305266.0,444292.0,145,0.931673,6.86397,0.8044,100.343,94.4731,1.81181,4011844625
6806139363_reconnect.swc,26021,400808000.0,3,1412,2827,1416,816574.0,309632.0,174042,638.536,8113390.0,16831700000.0,9285090000000.0,639365.0,793879.0,267,0.923775,8.2041,0.840128,101.011,94.2307,1.58241,6806139363
40145028457_reconnect.swc,6160,152193000.0,3,220,442,223,110880.0,186210.0,82962,414.32,1946390.0,2792010000.0,1285700000000.0,105691.0,126086.0,33,0.940762,12.9344,0.845769,102.206,94.1516,1.27106,40145028457
33794161865_reconnect.swc,10446,325000000.0,3,672,1346,675,380284.0,181150.0,114708,710.152,3231540.0,7686470000.0,4568510000000.0,318509.0,456230.0,217,0.92133,6.76003,0.855972,103.873,95.6646,1.5549,33794161865
29619985769_reconnect.swc,5510,3328700.0,3,388,777,390,206780.0,217184.0,104544,368.167,1663900.0,1947310000.0,244982000000.0,174287.0,204062.0,90,0.931998,6.09009,0.818342,100.709,93.4895,1.26132,29619985769
11467670661_reconnect.swc,2027,89343700.0,3,99,199,101,96796.0,117856.0,87945,609.701,640025.0,1230730000.0,422405000000.0,95799.4,185023.0,41,0.917942,9.1809,0.904207,109.681,98.8037,1.1736,11467670661
1421670924_reconnect.swc,27886,334674000.0,3,2356,4721,2366,357470.0,322336.0,84744,457.395,8381000.0,12512100000.0,5287590000000.0,255467.0,318348.0,280,0.92921,4.90659,0.848446,101.102,96.0456,1.77959,1421670924
29314693439_reconnect.swc,704,24149700.0,3,34,69,36,31708.0,46592.0,30789,912.63,225173.0,653181000.0,250382000000.0,33397.6,37949.6,12,0.93476,9.18841,1.3305,120.66,117.343,1.26747,29314693439
37348323141_reconnect.swc,7534,100853000.0,3,518,1039,522,201050.0,537440.0,107184,436.665,2269720.0,3223160000.0,966947000000.0,355538.0,410071.0,46,0.941797,6.25024,0.91489,103.589,98.3123,1.2259,37348323141
2747791923_reconnect.swc,41249,81404200.0,3,3617,7260,3644,281510.0,595524.0,146190,396.016,12328000.0,15407000000.0,3659430000000.0,405521.0,665277.0,422,0.928564,4.68154,0.835194,100.442,95.1726,1.92638,2747791923
4205381458_reconnect.swc,4135,105441000.0,3,95,191,97,154660.0,160798.0,52437,549.054,1305560.0,2308910000.0,966016000000.0,128658.0,166215.0,17,0.930869,20.644,0.918601,106.002,99.463,1.40129,4205381458
2745207275_reconnect.swc,94636,130592000.0,3,7825,15687,7863,609404.0,730208.0,174438,450.174,28570900.0,40453900000.0,9973690000000.0,634791.0,1106800.0,648,0.930677,5.0327,0.832226,99.5893,94.6154,2.14244,2745207275
73604853776_reconnect.swc,1210,80939200.0,3,64,129,66,67550.0,92544.0,43527,689.25,380584.0,896988000.0,564641000000.0,68611.1,78298.7,15,0.94679,8.37209,0.857171,105.061,95.9223,1.16574,73604853776
3949439113_reconnect.swc,14011,71458800.0,3,960,1923,964,358470.0,312990.0,58212,675.711,4333360.0,9557610000.0,3911030000000.0,286318.0,351594.0,169,0.926073,6.28549,0.862523,103.086,97.2528,1.5763,3949439113
3441777076_reconnect.swc,16617,85703800.0,3,844,1690,847,485760.0,539716.0,174339,446.38,5140330.0,7278480000.0,1554080000000.0,539977.0,625492.0,178,0.924281,8.83195,0.831317,100.288,93.698,1.6453,3441777076
3476148062_reconnect.swc,21797,19760800.0,4,1913,3843,1931,240920.0,202310.0,140745,384.075,6517250.0,7929900000.0,1707420000000.0,161815.0,265910.0,234,0.928529,4.67161,0.833224,100.706,95.1867,1.61659,3476148062
41106342512_reconnect.swc,16578,183523000.0,3,1276,2559,1284,306432.0,409600.0,86526,405.692,4988830.0,6576730000.0,1745680000000.0,211695.0,243116.0,119,0.926998,5.47792,0.824317,102.601,96.8091,1.59793,41106342512
4930773488_reconnect.swc,24630,511373000.0,3,1487,2979,1493,520860.0,458882.0,171996,679.758,7627200.0,17093000000.0,9951330000000.0,452441.0,522362.0,184,0.932399,7.26754,0.841621,100.219,94.1506,1.57273,4930773488
2526631361_reconnect.swc,37201,291705000.0,3,2913,5835,2923,730944.0,718434.0,174405,476.944,11277400.0,17166000000.0,5098700000000.0,753131.0,861164.0,458,0.930844,5.37532,0.834807,100.551,95.3447,1.7039,2526631361
59667469834_reconnect.swc,2042,63066000.0,3,63,127,65,192444.0,135780.0,41514,521.182,637405.0,1056850000.0,355293000000.0,126836.0,174276.0,26,0.912633,15.0709,0.882798,103.722,93.7139,1.2732,59667469834
3038264050_reconnect.swc,3582,34627900.0,3,76,153,78,253600.0,221662.0,73293,619.157,1143150.0,2297380000.0,645186000000.0,166156.0,236092.0,18,0.924268,22.4052,0.89915,110.631,96.3937,1.31883,3038264050
41205234762_reconnect.swc,5890,77092600.0,3,311,623,313,355456.0,291680.0,107448,469.609,1808910.0,2723900000.0,761755000000.0,224153.0,274112.0,77,0.922263,8.45265,0.815293,103.143,91.169,1.3826,41205234762
5339936592_reconnect.swc,2818,35658400.0,3,187,377,191,140418.0,107520.0,53559,548.139,859238.0,1531000000.0,400518000000.0,93065.0,129051.0,30,0.919799,6.47215,0.89657,105.517,97.4946,1.25922,5339936592
57001647955_reconnect.swc,2628,83707100.0,3,131,265,135,82820.0,175390.0,72270,452.41,819111.0,1226920000.0,485359000000.0,145063.0,188334.0,20,0.926307,8.91321,0.822775,107.19,98.3634,1.29194,57001647955
29122456030_reconnect.swc,6857,85086000.0,3,381,764,384,94850.0,159044.0,121737,378.179,2113100.0,2574710000.0,891175000000.0,103585.0,142993.0,72,0.928402,7.97382,0.842164,103.019,94.0529,1.46208,29122456030
3372334881_reconnect.swc,102246,199435000.0,3,8781,17610,8830,672640.0,824484.0,174372,423.598,30569100.0,40683400000.0,9130380000000.0,611562.0,712847.0,631,0.933522,4.80608,0.839712,99.8581,94.4081,2.02008,3372334881
4489647258_reconnect.swc,43705,200392000.0,3,2530,5071,2542,946048.0,906752.0,174042,579.443,13516800.0,25448200000.0,10553500000000.0,1003500.0,1152370.0,291,0.926873,7.61842,0.835705,101.005,92.7232,1.72564,4489647258
6095451259_reconnect.swc,31323,423449000.0,3,2070,4148,2079,596290.0,434564.0,119295,419.469,9510520.0,12833100000.0,4313770000000.0,458871.0,786123.0,244,0.932076,6.55111,0.843313,100.911,95.6736,1.60689,6095451259
29324285547_reconnect.swc,5998,146668000.0,3,157,315,159,235070.0,393376.0,115038,679.502,1898280.0,4189580000.0,1972430000000.0,237135.0,340260.0,38,0.927019,18.0381,0.898412,108.106,98.589,1.38583,29324285547
4217309053_reconnect.swc,63918,264725000.0,3,5071,10170,5100,634910.0,727490.0,173844,429.472,19221100.0,26253100000.0,6718980000000.0,547331.0,708303.0,465,0.931667,5.28486,0.835043,99.9877,94.7606,1.86215,4217309053
37506291999_reconnect.swc,10621,176938000.0,3,707,1416,710,317760.0,344480.0,99363,549.971,3257050.0,6023260000.0,3168210000000.0,330280.0,412052.0,164,0.934518,6.5,0.793714,102.175,96.3744,1.4003,37506291999
34099717713_reconnect.swc,13098,138056000.0,3,1114,2234,1121,261800.0,275320.0,114906,589.546,3977450.0,7712680000.0,3148500000000.0,260345.0,396445.0,218,0.924071,4.86258,0.845143,103.588,95.3409,1.55875,34099717713
33242710935_reconnect.swc,48930,325845000.0,3,3724,7461,3738,779396.0,837380.0,174570,460.327,14849300.0,22017000000.0,7642360000000.0,784286.0,890421.0,370,0.929973,5.55797,0.811893,100.921,95.1062,1.97345,33242710935
6592352849_reconnect.swc,648,30744400.0,3,31,63,33,44480.0,61410.0,11385,838.531,202388.0,545835000.0,210032000000.0,65348.1,76698.7,11,0.888239,9.26984,0.897165,111.499,104.589,1.27419,6592352849
29382002690_reconnect.swc,24317,302199000.0,3,843,1687,845,554920.0,704100.0,114642,566.221,7643040.0,13956400000.0,5214540000000.0,470427.0,662827.0,94,0.930336,13.4138,0.815546,103.732,94.0846,1.57086,29382002690
3622026790_reconnect.swc,22122,171588000.0,3,2063,4141,2079,207040.0,367966.0,140712,427.131,6593800.0,8903930000.0,2898930000000.0,276190.0,363869.0,289,0.930516,4.34195,0.841489,100.504,95.1133,1.75905,3622026790
37042679966_reconnect.swc,27506,93522200.0,3,1750,3506,1757,708286.0,929854.0,108603,416.613,8391070.0,11258500000.0,3336860000000.0,841098.0,968676.0,192,0.932391,6.84512,0.816742,99.8481,94.3473,1.74967,37042679966
29688391299_reconnect.swc,2330,33963600.0,3,69,139,71,72962.0,170144.0,115137,544.752,746616.0,1349390000.0,455533000000.0,125016.0,154503.0,22,0.92901,15.7554,0.874467,107.144,95.2113,1.31939,29688391299
29992850556_reconnect.swc,8276,158996000.0,3,414,829,416,317670.0,265536.0,114477,566.996,2569830.0,4782220000.0,1696940000000.0,210106.0,246594.0,53,0.925324,8.98191,0.818567,100.784,96.2801,1.45869,29992850556
5159803735_reconnect.swc,25233,335754000.0,3,950,1903,954,794558.0,556640.0,174042,517.125,7874530.0,13145000000.0,4715320000000.0,637286.0,736887.0,135,0.923812,12.2591,0.816437,101.688,93.2204,1.53753,5159803735
40786711346_reconnect.swc,7294,208900000.0,3,653,1310,658,201250.0,158110.0,80619,424.784,2195830.0,3104210000.0,1003410000000.0,132469.0,199303.0,108,0.932194,4.56718,0.82802,103.726,98.1434,1.39062,40786711346
866613333_reconnect.swc,46194,162655000.0,3,3658,7329,3672,428480.0,427264.0,174438,435.232,13979100.0,19143900000.0,5225490000000.0,331575.0,394870.0,251,0.92968,5.30277,0.824601,100.311,94.8338,1.73995,866613333
4138041560_reconnect.swc,28364,264662000.0,3,1737,3480,1744,392290.0,506910.0,174009,553.239,8736740.0,15923300000.0,7052580000000.0,274977.0,539990.0,182,0.932415,7.15029,0.818152,101.711,95.5288,1.78128,4138041560
72194396298_reconnect.swc,2946,123728000.0,3,234,470,237,170180.0,177472.0,25278,971.117,920639.0,3171020000.0,2475120000000.0,202968.0,240028.0,108,0.930638,5.26596,0.894553,106.738,101.152,1.50294,72194396298
36197457668_reconnect.swc,13776,242390000.0,3,944,1892,949,379970.0,397600.0,107778,370.6,4196550.0,5137600000.0,1594120000000.0,430371.0,514884.0,85,0.929465,6.28066,0.832721,103.178,97.3721,1.61338,36197457668
488624039_reconnect.swc,36764,329051.0,2,2785,5580,2796,461500.0,679968.0,174405,586.011,11226000.0,21974300000.0,12616300000000.0,513829.0,656615.0,225,0.927926,5.58835,0.842255,100.682,96.1145,1.67562,488624039
4839209657_reconnect.swc,22287,57161300.0,3,1000,2001,1002,600420.0,533118.0,174042,541.498,6924180.0,12126800000.0,4550120000000.0,582097.0,695916.0,101,0.928125,10.1374,0.791683,103.017,93.7836,1.52723,4839209657
2611243311_reconnect.swc,8465,99121500.0,3,760,1523,764,270780.0,254116.0,158169,650.491,2542880.0,5387410000.0,1731950000000.0,258106.0,352360.0,120,0.919411,4.55745,0.907068,107.992,98.221,1.44024,2611243311
42082243135_reconnect.swc,7081,242655000.0,3,510,1026,517,169122.0,161820.0,81048,511.396,2158520.0,3698430000.0,1676010000000.0,119159.0,148171.0,75,0.932458,5.90058,0.850228,103.697,96.114,1.42609,42082243135
2641073035_reconnect.swc,31121,225653000.0,3,2335,4675,2341,472700.0,607612.0,174009,408.779,9433640.0,12565300000.0,3890110000000.0,437185.0,505231.0,199,0.929757,5.65668,0.806419,100.888,94.2327,1.65918,2641073035
32284931606_reconnect.swc,22494,202429000.0,3,2124,4261,2138,358690.0,357180.0,85932,393.574,6649900.0,8453320000.0,2291340000000.0,230078.0,306591.0,189,0.937725,4.27881,0.830379,101.747,96.4654,1.53,32284931606
38975297562_reconnect.swc,17484,57047200.0,3,1248,2500,1253,233990.0,328162.0,161865,346.069,5272820.0,5824800000.0,1146220000000.0,212474.0,355094.0,148,0.927612,5.9932,0.819903,101.139,96.1592,1.54902,38975297562
35847544045_reconnect.swc,14987,2110350.0,4,1301,2608,1308,329220.0,242912.0,107217,495.171,4506470.0,7041810000.0,1274270000000.0,222262.0,320876.0,205,0.922762,4.74617,0.875595,103.37,96.326,1.62759,35847544045
32547091722_reconnect.swc,3417,134103000.0,3,172,346,175,160128.0,83422.0,82929,576.841,1075130.0,2122330000.0,1264400000000.0,129791.0,176924.0,30,0.933242,8.87283,0.844443,104.659,100.486,1.41413,32547091722
4608426761_reconnect.swc,18021,106560000.0,3,1013,2027,1015,711300.0,467996.0,174141,582.083,5615020.0,10671900000.0,4159640000000.0,633954.0,736886.0,175,0.922198,7.88999,0.833837,103.51,95.8309,1.48243,4608426761
33431166056_reconnect.swc,22259,335568000.0,3,820,1641,822,1088100.0,385440.0,124146,568.669,6974330.0,12763900000.0,5050650000000.0,905594.0,1042280.0,194,0.921228,12.5637,0.850746,101.986,93.0605,1.54394,33431166056
71772851862_reconnect.swc,5336,315296000.0,3,308,617,310,183520.0,342176.0,46860,798.435,1666530.0,4486310000.0,3000890000000.0,248384.0,297710.0,88,0.93042,7.64668,0.819363,105.089,97.0743,1.4933,71772851862
5826324657_reconnect.swc,3213,103007000.0,3,169,340,172,107746.0,110148.0,66330,832.493,1001290.0,2688400000.0,1338320000000.0,114206.0,159058.0,39,0.916553,8.44706,0.862389,106.214,100.628,1.25907,5826324657
42022541176_reconnect.swc,8224,47515900.0,3,660,1326,667,270334.0,128100.0,107382,690.182,2504170.0,5782920000.0,3395790000000.0,219709.0,275223.0,178,0.932251,5.20136,0.859831,101.629,95.5867,1.5143,42022541176
38762327029_reconnect.swc,2027,89343700.0,3,99,199,101,96796.0,117856.0,87945,609.701,640025.0,1230730000.0,422405000000.0,95799.4,185023.0,41,0.917942,9.1809,0.904207,109.681,98.8037,1.1736,38762327029
2860862776_reconnect.swc,16499,386119000.0,3,780,1564,785,473540.0,720062.0,173217,574.384,5154890.0,9725090000.0,4692260000000.0,581467.0,664185.0,106,0.926248,9.54859,0.839198,104.496,96.1811,1.64245,2860862776
55095180215_reconnect.swc,2757,141307000.0,3,97,195,99,105150.0,122080.0,70257,583.842,870262.0,1692290000.0,950951000000.0,93641.4,119433.0,18,0.915724,13.1333,0.857111,110.18,94.9268,1.19942,55095180215
2745207031_reconnect.swc,57275,369508000.0,3,4390,8793,4404,843140.0,627552.0,174471,509.851,17369500.0,28474300000.0,9119460000000.0,647903.0,777869.0,363,0.929782,5.51359,0.84203,100.852,95.305,1.97323,2745207031
39417634636_reconnect.swc,1755,146186000.0,3,34,69,36,122878.0,121918.0,78474,925.248,569497.0,1738960000.0,1151540000000.0,131641.0,173214.0,8,0.913049,24.4203,0.94862,107.76,87.8265,1.13848,39417634636
32736027254_reconnect.swc,2335,37254600.0,3,85,171,87,75680.0,109540.0,84843,545.614,738344.0,1328340000.0,486048000000.0,107519.0,137733.0,25,0.91729,12.6491,0.946636,112.981,94.4713,1.1933,32736027254
5831742130_reconnect.swc,33405,80869700.0,3,2164,4331,2168,624230.0,604070.0,173976,428.235,10142900.0,13833200000.0,2979380000000.0,507777.0,622708.0,218,0.92922,6.71277,0.839999,102.117,95.6143,1.83923,5831742130
28192021983_reconnect.swc,1738,38390000.0,3,69,139,71,82430.0,75872.0,56364,627.005,550270.0,1142640000.0,430398000000.0,104837.0,131112.0,22,0.916567,11.4964,0.882007,112.897,95.7264,1.23254,28192021983
3384790279_reconnect.swc,50455,232599000.0,3,3963,7944,3982,761698.0,790212.0,174240,418.758,15283400.0,20404000000.0,5595770000000.0,651401.0,752833.0,370,0.9291,5.35121,0.805057,100.998,95.013,1.77698,3384790279
