Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,new_label
36168109040,2233180.0,489568.0,103686.0,,36168109040,pyramidal neuron,layer_2,677,208,0,0,677,208,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4404260613,2296930.0,1448990.0,37125.0,,4404260613,pyramidal neuron,layer_4,1176,423,0,0,0,0,269,71,526,254,381,98,0,0,0,0,,,,layer_4
33505252195,2670530.0,1984320.0,77418.0,,33505252195,pyramidal neuron,layer_4,640,305,0,0,0,0,50,19,562,281,28,5,0,0,0,0,,,,layer_4
40301462279,1787200.0,1012830.0,96888.0,,40301462279,interneuron,layer_5,3025,2109,0,0,0,0,0,0,142,79,2883,2030,0,0,0,0,,,,layer_5
33036456836,2013570.0,1836740.0,77088.0,,33036456836,interneuron,layer_5,311,250,0,0,0,0,0,0,0,0,278,228,33,22,0,0,,,,layer_5
33925907035,2697660.0,776928.0,113421.0,,33925907035,pyramidal neuron,white_matter,845,261,0,0,0,0,0,0,0,0,169,52,469,131,207,78,,,,layer_2
42528800787,2183680.0,1972000.0,119031.0,,42528800787,interneuron,layer_5,134,231,0,0,0,0,0,0,0,0,97,197,37,34,0,0,,,,layer_5
30446255284,2189310.0,1210500.0,114774.0,,30446255284,pyramidal neuron,layer_4,1046,339,0,0,0,0,370,84,576,230,100,25,0,0,0,0,,,,layer_4
84094095507,3247070.0,1362430.0,138468.0,,84094095507,interneuron,layer_2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37650549056,1816190.0,841248.0,86427.0,,37650549056,interneuron,layer_3,392,164,0,0,0,0,392,164,0,0,0,0,0,0,0,0,,,,layer_3
5092785041,3368060.0,1601540.0,28281.0,,5092785041,excitatory/spiny neuron with atypical tree,layer_2,1458,702,0,0,1458,702,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2685591323,2048000.0,1106820.0,13695.0,,2685591323,pyramidal neuron,layer_4,810,252,0,0,0,0,447,83,363,169,0,0,0,0,0,0,,,,layer_4
16383739138,2141280.0,2111550.0,71181.0,,16383739138,excitatory/spiny neuron with atypical tree,layer_5,374,242,0,0,0,0,0,0,0,0,258,203,116,39,0,0,,,,layer_5
4170907302,2268510.0,1389380.0,68871.0,,4170907302,pyramidal neuron,layer_4,545,183,0,0,0,0,0,0,545,183,0,0,0,0,0,0,,,,layer_4
33840025552,2626750.0,2022210.0,68310.0,,33840025552,pyramidal neuron,layer_4,199,144,0,0,0,0,2,5,197,139,0,0,0,0,0,0,,,,layer_4
2540414712,2204030.0,845248.0,90915.0,,2540414712,pyramidal neuron,layer_3,4519,1344,0,0,146,44,4304,1282,69,18,0,0,0,0,0,0,,,,layer_3
39573850664,2206300.0,1266050.0,155133.0,,39573850664,pyramidal neuron,layer_4,351,175,0,0,0,0,14,7,233,144,104,24,0,0,0,0,,,,layer_4
28292505814,2334820.0,698496.0,152163.0,,28292505814,pyramidal neuron,layer_3,370,128,0,0,6,0,364,128,0,0,0,0,0,0,0,0,,,,layer_3
38935101659,2620450.0,1122820.0,85008.0,,38935101659,interneuron,layer_3,785,513,0,0,109,87,676,426,0,0,0,0,0,0,0,0,,,,layer_3
2237896715,3000320.0,788928.0,47619.0,,2237896715,interneuron,layer_2,144,83,0,0,144,83,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6806927883,2582880.0,1987970.0,67881.0,,6806927883,pyramidal neuron,layer_4,938,382,0,0,0,0,138,53,642,288,158,41,0,0,0,0,,,,layer_4
3047447727,1642690.0,1002240.0,3201.0,,3047447727,unclassified neuron,layer_4,11,24,0,0,0,0,0,0,10,24,1,0,0,0,0,0,,,,layer_4
38878638640,3089860.0,1218500.0,78903.0,,38878638640,pyramidal neuron,layer_2,1419,425,10,2,1352,411,57,12,0,0,0,0,0,0,0,0,,,,layer_2
5249046249,2494560.0,1744900.0,65439.0,,5249046249,pyramidal neuron,layer_4,609,265,0,0,36,17,182,74,297,150,94,24,0,0,0,0,,,,layer_4
33273330286,2888990.0,1986020.0,69366.0,,33273330286,pyramidal neuron,layer_3,873,337,0,0,0,0,873,337,0,0,0,0,0,0,0,0,,,,layer_3
4341184060,1192450.0,1308260.0,7722.0,,4341184060,pyramidal neuron,layer_6,1045,441,0,0,0,0,0,0,0,0,2,0,1037,436,6,5,,,,layer_6
2236743071,2748800.0,819360.0,106821.0,,2236743071,pyramidal neuron,layer_2,4153,1241,354,141,3481,1038,318,62,0,0,0,0,0,0,0,0,,,,layer_2
32397168198,2198880.0,1580540.0,87087.0,,32397168198,interneuron,layer_5,933,623,0,0,0,0,0,0,38,7,895,616,0,0,0,0,,,,layer_5
2571922378,2858400.0,1059580.0,44286.0,,2571922378,pyramidal neuron,layer_2,7990,2608,1090,501,4802,1557,2098,550,0,0,0,0,0,0,0,0,,,,layer_2
3445267988,2856860.0,981440.0,171204.0,,3445267988,excitatory/spiny neuron with atypical tree,layer_2,1638,468,0,0,1205,351,433,117,0,0,0,0,0,0,0,0,,,,layer_2
4506512327,2394180.0,1371710.0,9801.0,,4506512327,excitatory/spiny neuron with atypical tree,layer_4,257,110,0,0,0,0,38,13,199,97,20,0,0,0,0,0,,,,layer_4
33731027422,902080.0,2005920.0,165594.0,,33731027422,unclassified neuron,white_matter,196,76,0,0,0,0,0,0,0,0,0,0,0,0,196,76,,,,white_matter
5353501752,3027360.0,1742080.0,31416.0,,5353501752,pyramidal neuron,layer_3,4536,1607,0,0,896,267,3638,1339,0,0,2,1,0,0,0,0,,,,layer_3
30021410426,1446370.0,1195100.0,155001.0,,30021410426,pyramidal neuron,layer_5,1712,777,0,0,0,0,0,0,81,23,1615,751,16,3,0,0,,,,layer_5
5791662142,3448450.0,1685700.0,10461.0,,5791662142,pyramidal neuron,layer_2,564,292,131,63,433,229,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29643463350,1652480.0,1016580.0,70323.0,,29643463350,pyramidal neuron,layer_4,133,98,0,0,0,0,44,35,89,63,0,0,0,0,0,0,,,,layer_4
3373065016,2915810.0,1088350.0,18150.0,,3373065016,interneuron,layer_2,598,166,0,0,503,152,95,14,0,0,0,0,0,0,0,0,,,,layer_2
69474508206,2346820.0,2130720.0,146289.0,,69474508206,pyramidal neuron,layer_5,75,69,0,0,0,0,0,0,0,0,75,69,0,0,0,0,,,,layer_5
88996908036,2520480.0,466880.0,168465.0,,88996908036,interneuron,layer_2,82,66,0,0,82,66,0,0,0,0,0,0,0,0,0,0,,,,layer_2
73889208946,3172290.0,1029250.0,140679.0,,73889208946,interneuron,layer_2,2,7,0,0,2,7,0,0,0,0,0,0,0,0,0,0,,,,layer_2
41001580897,2406300.0,1593790.0,158037.0,,41001580897,interneuron,layer_4,488,161,0,0,0,0,0,0,419,134,69,27,0,0,0,0,,,,layer_4
6705174672,2488700.0,1696480.0,118107.0,,6705174672,pyramidal neuron,layer_4,1390,552,0,0,71,50,411,155,518,246,390,101,0,0,0,0,,,,layer_4
5832458363,2507940.0,1769920.0,8679.0,,5832458363,pyramidal neuron,layer_4,1028,334,0,0,0,0,319,113,709,221,0,0,0,0,0,0,,,,layer_4
4825309288,2077790.0,1432540.0,10659.0,,4825309288,interneuron,layer_5,73,70,0,0,0,0,0,0,0,0,73,70,0,0,0,0,,,,layer_5
31607093858,1163390.0,1539580.0,157278.0,,31607093858,pyramidal neuron,layer_6,1025,375,0,0,0,0,0,0,0,0,0,0,905,339,120,36,,,,layer_6
6402159355,3275490.0,1616510.0,102663.0,,6402159355,pyramidal neuron,layer_2,1979,764,5,1,1939,749,35,14,0,0,0,0,0,0,0,0,,,,layer_2
31607049743,1028060.0,1614910.0,75207.0,,31607049743,pyramidal neuron,white_matter,1627,592,0,0,0,0,0,0,0,0,7,2,521,133,1099,457,,,,white_matter
19063490167,2384860.0,597984.0,54021.0,,19063490167,interneuron,layer_2,3,14,0,0,3,14,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3849642486,2061980.0,1223840.0,33792.0,,3849642486,pyramidal neuron,layer_4,411,179,0,0,0,0,136,75,275,104,0,0,0,0,0,0,,,,layer_4
59376763970,3444000.0,1791260.0,105237.0,,59376763970,unclassified neuron,layer_2,255,104,0,0,255,104,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4784397767,2522140.0,1543070.0,28545.0,,4784397767,interneuron,layer_4,246,299,0,0,0,0,154,136,92,163,0,0,0,0,0,0,,,,layer_4
4649776176,1723070.0,1563070.0,90288.0,,4649776176,pyramidal neuron,layer_5,845,406,0,0,0,0,0,0,49,21,606,318,190,67,0,0,,,,layer_5
765209242,2362400.0,556832.0,4917.0,,765209242,pyramidal neuron,layer_2,1913,486,26,10,1495,393,392,83,0,0,0,0,0,0,0,0,,,,layer_2
4231691058,2613860.0,1463780.0,9570.0,,4231691058,pyramidal neuron,layer_3,5595,1569,39,11,614,182,4389,1284,553,92,0,0,0,0,0,0,,,,layer_3
39513373893,1673280.0,1299260.0,102135.0,,39513373893,interneuron,layer_5,682,390,0,0,0,0,0,0,0,0,682,390,0,0,0,0,,,,layer_5
29512507020,1668420.0,983904.0,72567.0,,29512507020,pyramidal neuron,layer_4,373,178,0,0,0,0,105,21,268,157,0,0,0,0,0,0,,,,layer_4
29168478638,2875100.0,904448.0,140052.0,,29168478638,pyramidal neuron,layer_2,1480,504,48,32,1377,462,55,10,0,0,0,0,0,0,0,0,,,,layer_2
38689483755,2013570.0,1836740.0,77088.0,,38689483755,interneuron,layer_2,339,250,35,17,304,233,0,0,0,0,0,0,0,0,0,0,,,,layer_5
40660078539,785824.0,1521820.0,166683.0,,40660078539,unclassified neuron,white_matter,220,124,0,0,0,0,0,0,0,0,0,0,0,0,220,124,,,,white_matter
31802716514,2688800.0,1634020.0,169059.0,,31802716514,interneuron,layer_3,1171,804,0,0,0,0,1171,804,0,0,0,0,0,0,0,0,,,,layer_3
5482120683,2372670.0,1681440.0,17226.0,,5482120683,pyramidal neuron,layer_5,938,391,0,0,0,0,11,11,193,68,734,312,0,0,0,0,,,,layer_5
48443958991,3257890.0,1600860.0,57024.0,,48443958991,interneuron,layer_1,240,139,230,121,10,18,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5965326176,3323200.0,1690180.0,79332.0,,5965326176,interneuron,layer_2,2730,1137,0,0,2423,1048,307,89,0,0,0,0,0,0,0,0,,,,layer_2
6136362338,2020190.0,1825020.0,87681.0,,6136362338,pyramidal neuron,layer_5,2526,803,0,0,0,0,0,0,0,0,2200,740,326,63,0,0,,,,layer_5
24481395312,3003710.0,1917790.0,40095.0,,24481395312,interneuron,layer_3,65,126,0,0,0,0,65,126,0,0,0,0,0,0,0,0,,,,layer_3
1451297107,2886720.0,649792.0,22638.0,,1451297107,interneuron,layer_2,238,172,14,15,224,157,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3574996463,2664740.0,1206240.0,10131.0,,3574996463,excitatory/spiny neuron with atypical tree,layer_3,1746,426,0,0,0,0,1746,426,0,0,0,0,0,0,0,0,,,,layer_3
42429178383,2757790.0,2007200.0,96723.0,,42429178383,pyramidal neuron,layer_4,389,218,0,0,0,0,287,144,102,74,0,0,0,0,0,0,,,,layer_4
38863862489,3036770.0,1097220.0,87780.0,,38863862489,interneuron,layer_2,1487,415,20,5,1467,410,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29730865050,1612900.0,1134140.0,103158.0,,29730865050,pyramidal neuron,layer_5,764,459,0,0,4,6,119,63,358,127,283,263,0,0,0,0,,,,layer_5
5321189235,2417060.0,1517730.0,154176.0,,5321189235,pyramidal neuron,layer_4,1370,591,0,0,15,10,352,126,827,400,176,55,0,0,0,0,,,,layer_4
2702807334,2663420.0,901952.0,74085.0,,2702807334,pyramidal neuron,layer_2,1171,328,12,9,821,209,338,110,0,0,0,0,0,0,0,0,,,,layer_2
6977277883,1834140.0,1769730.0,65472.0,,6977277883,excitatory/spiny neuron with atypical tree,white_matter,1244,403,0,0,0,0,0,0,0,0,0,0,21,4,1223,399,,,,layer_6
41707890203,642208.0,1720930.0,96756.0,,41707890203,pyramidal neuron,white_matter,92,53,0,0,0,0,0,0,0,0,0,0,0,0,92,53,,,,white_matter
33314445410,2348130.0,2004770.0,117117.0,,33314445410,interneuron,layer_5,1340,731,0,0,0,0,0,0,9,6,1331,725,0,0,0,0,,,,layer_5
28612296553,2240670.0,763488.0,107646.0,,28612296553,pyramidal neuron,layer_3,2378,646,0,0,236,56,2142,590,0,0,0,0,0,0,0,0,,,,layer_3
2091491230,2804800.0,837632.0,73524.0,,2091491230,pyramidal neuron,layer_2,4068,1324,169,95,3759,1195,140,34,0,0,0,0,0,0,0,0,,,,layer_2
30931023986,3209920.0,1291550.0,116886.0,,30931023986,pyramidal neuron,layer_2,2213,861,109,47,2104,814,0,0,0,0,0,0,0,0,0,0,,,,layer_2
87323531112,2725440.0,2113280.0,172821.0,,87323531112,interneuron,layer_4,39,22,0,0,0,0,0,0,39,22,0,0,0,0,0,0,,,,layer_4
2120664699,2864420.0,705824.0,138006.0,,2120664699,spiny stellate neuron,layer_2,2420,904,278,110,2142,794,0,0,0,0,0,0,0,0,0,0,,,,layer_2
27899826227,2386300.0,517952.0,132198.0,,27899826227,pyramidal neuron,layer_3,3037,882,83,47,1062,237,1892,598,0,0,0,0,0,0,0,0,,,,layer_3
37882747944,1631520.0,881504.0,91476.0,,37882747944,interneuron,layer_4,133,106,0,0,0,0,0,0,133,106,0,0,0,0,0,0,,,,layer_4
29920824142,1800990.0,1046750.0,152295.0,,29920824142,excitatory/spiny neuron with atypical tree,layer_4,262,121,0,0,0,0,0,0,218,107,44,14,0,0,0,0,,,,layer_4
6353362767,1802370.0,1874980.0,27258.0,,6353362767,unclassified neuron,layer_6,2500,842,0,0,0,0,0,0,0,0,202,53,2298,789,0,0,,,,layer_6
42297010629,2544960.0,2022690.0,75372.0,,42297010629,pyramidal neuron,layer_5,548,348,0,0,0,0,90,40,205,86,253,222,0,0,0,0,,,,layer_5
38453617472,2449860.0,1018400.0,156354.0,,38453617472,interneuron,layer_3,1221,538,0,0,0,0,1221,538,0,0,0,0,0,0,0,0,,,,layer_3
1814364083,2645790.0,914368.0,34254.0,,1814364083,pyramidal neuron,layer_3,5440,1524,245,100,2013,537,3182,887,0,0,0,0,0,0,0,0,,,,layer_3
42545664246,2765920.0,2000290.0,88704.0,,42545664246,pyramidal neuron,layer_4,278,167,0,0,0,0,67,29,211,138,0,0,0,0,0,0,,,,layer_4
38510095780,1949090.0,1128320.0,152724.0,,38510095780,pyramidal neuron,layer_4,494,211,0,0,0,0,94,21,346,171,54,19,0,0,0,0,,,,layer_4
49126890309,3093120.0,1451230.0,111243.0,,49126890309,interneuron,layer_2,322,308,0,0,283,283,39,25,0,0,0,0,0,0,0,0,,,,layer_2
28334980875,1974270.0,638432.0,103521.0,,28334980875,pyramidal neuron,layer_3,1446,459,0,0,13,3,1433,456,0,0,0,0,0,0,0,0,,,,layer_3
5601980696,3382300.0,1791260.0,15708.0,,5601980696,pyramidal neuron,layer_2,1412,733,0,0,1412,733,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32837446342,2557790.0,2041060.0,105666.0,,32837446342,pyramidal neuron,layer_5,1236,408,0,0,79,40,632,178,144,68,381,122,0,0,0,0,,,,layer_5
32560334359,2730110.0,1818910.0,70356.0,,32560334359,pyramidal neuron,layer_3,837,359,0,0,0,0,378,211,459,148,0,0,0,0,0,0,,,,layer_3
2931735203,2468830.0,1473500.0,172392.0,,2931735203,excitatory/spiny neuron with atypical tree,layer_4,1105,360,0,0,0,0,0,0,729,263,376,97,0,0,0,0,,,,layer_4
2935896346,2880860.0,1047140.0,56430.0,,2935896346,interneuron,layer_2,1523,447,0,0,1262,381,261,66,0,0,0,0,0,0,0,0,,,,layer_2
2820534908,2974750.0,1009600.0,38511.0,,2820534908,interneuron,layer_2,183,225,0,0,183,225,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29353794147,1944800.0,1031070.0,108306.0,,29353794147,pyramidal neuron,layer_4,368,187,0,0,0,0,186,67,174,117,8,3,0,0,0,0,,,,layer_4
2192763626,2543900.0,852672.0,50193.0,,2192763626,interneuron,layer_3,178,168,0,0,80,43,98,125,0,0,0,0,0,0,0,0,,,,layer_3
927486043,2940130.0,501184.0,15114.0,,927486043,interneuron,layer_1,73,130,73,130,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
36460450519,2586590.0,619104.0,78144.0,,36460450519,interneuron,layer_2,900,546,61,51,839,495,0,0,0,0,0,0,0,0,0,0,,,,layer_2
44989696599,2316610.0,406496.0,112035.0,,44989696599,interneuron,layer_2,298,293,0,0,298,293,0,0,0,0,0,0,0,0,0,0,,,,layer_2
39782353401,3355390.0,1345340.0,78672.0,,39782353401,interneuron,layer_2,90,75,0,0,90,75,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4500948443,1204800.0,1413920.0,95931.0,,4500948443,spiny stellate neuron,layer_6,1760,659,0,0,0,0,0,0,0,0,8,0,1726,653,26,6,,,,layer_6
7372264643,1654020.0,2088640.0,130218.0,,7372264643,pyramidal neuron,white_matter,2399,804,0,0,0,0,0,0,0,0,99,35,1691,450,609,319,,,,white_matter
40043492476,3148640.0,1381980.0,128898.0,,40043492476,pyramidal neuron,layer_2,891,334,94,49,777,279,20,6,0,0,0,0,0,0,0,0,,,,layer_2
4918303070,3393310.0,1492130.0,9174.0,,4918303070,pyramidal neuron,layer_2,1101,486,232,79,869,407,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5556791349,3108100.0,1576100.0,78342.0,,5556791349,pyramidal neuron,layer_3,3252,1040,92,31,1740,510,1420,499,0,0,0,0,0,0,0,0,,,,layer_3
29050706557,2545700.0,714784.0,128766.0,,29050706557,pyramidal neuron,layer_2,2670,739,18,5,1690,534,962,200,0,0,0,0,0,0,0,0,,,,layer_2
33709243748,2675040.0,1994530.0,70752.0,,33709243748,excitatory/spiny neuron with atypical tree,layer_4,183,115,0,0,0,0,6,0,177,115,0,0,0,0,0,0,,,,layer_4
607095797,2790400.0,629120.0,40656.0,,607095797,pyramidal neuron,layer_2,1953,904,668,343,1285,561,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3638526024,3742500.0,1150210.0,32967.0,,3638526024,interneuron,layer_1,201,138,201,138,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
4663223744,1615040.0,1480000.0,66627.0,,4663223744,unclassified neuron,layer_5,324,168,0,0,0,0,0,0,0,0,307,161,17,7,0,0,,,,layer_5
5922575644,3407360.0,1722080.0,5808.0,,5922575644,pyramidal neuron,layer_2,332,147,0,0,332,147,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4840114973,2144900.0,1464290.0,93621.0,,4840114973,pyramidal neuron,layer_5,2427,1077,0,0,34,15,402,126,518,157,1473,779,0,0,0,0,,,,layer_5
2350104458,2016420.0,851360.0,70488.0,,2350104458,interneuron,layer_3,508,161,0,0,0,0,451,153,57,8,0,0,0,0,0,0,,,,layer_3
6315853560,3466910.0,1832930.0,5379.0,,6315853560,pyramidal neuron,layer_2,141,92,0,0,141,92,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33360191056,2676830.0,1966400.0,115368.0,,33360191056,pyramidal neuron,layer_4,1177,453,0,0,0,0,438,147,631,279,108,27,0,0,0,0,,,,layer_4
3251920568,2001180.0,1193980.0,4059.0,,3251920568,excitatory/spiny neuron with atypical tree,layer_4,556,178,0,0,0,0,8,1,514,168,34,9,0,0,0,0,,,,layer_4
39469819621,1664990.0,1279810.0,127809.0,,39469819621,interneuron,layer_5,276,273,0,0,0,0,0,0,0,0,276,273,0,0,0,0,,,,layer_5
4036738505,1433250.0,1291710.0,69168.0,,4036738505,unclassified neuron,layer_5,999,563,0,0,0,0,0,0,0,0,896,517,103,46,0,0,,,,layer_5
31075514820,2837570.0,1357020.0,110121.0,,31075514820,interneuron,layer_3,1250,804,0,0,16,11,1234,793,0,0,0,0,0,0,0,0,,,,layer_3
3910294146,2716130.0,1425980.0,65241.0,,3910294146,pyramidal neuron,layer_3,9068,2958,0,0,725,224,8272,2721,71,13,0,0,0,0,0,0,,,,layer_3
38994907574,3037630.0,1155230.0,97053.0,,38994907574,interneuron,layer_2,3929,1733,0,0,3364,1467,565,266,0,0,0,0,0,0,0,0,,,,layer_2
35994153046,2594690.0,419936.0,103356.0,,35994153046,pyramidal neuron,layer_2,687,340,103,37,583,302,1,1,0,0,0,0,0,0,0,0,,,,layer_2
430803167,2507490.0,417760.0,45474.0,,430803167,pyramidal neuron,layer_2,833,413,89,45,744,368,0,0,0,0,0,0,0,0,0,0,,,,layer_2
41819264662,3363580.0,1778430.0,104511.0,,41819264662,pyramidal neuron,layer_2,622,334,0,0,622,332,0,1,0,1,0,0,0,0,0,0,,,,layer_2
39343680798,2936100.0,1124900.0,169620.0,,39343680798,interneuron,layer_2,856,257,0,0,475,145,381,112,0,0,0,0,0,0,0,0,,,,layer_2
24900970084,2436030.0,1884260.0,63393.0,,24900970084,pyramidal neuron,layer_5,300,147,0,0,0,0,0,0,0,0,300,147,0,0,0,0,,,,layer_5
30312598303,1377120.0,1356260.0,105798.0,,30312598303,pyramidal neuron,layer_6,508,312,0,0,0,0,0,0,0,0,207,76,301,236,0,0,,,,layer_6
36678734532,2641860.0,583744.0,64053.0,,36678734532,pyramidal neuron,layer_2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37810240146,1585410.0,982656.0,128469.0,,37810240146,pyramidal neuron,layer_4,336,143,0,0,0,0,50,9,222,115,64,19,0,0,0,0,,,,layer_4
31451869923,2303970.0,1488860.0,115335.0,,31451869923,pyramidal neuron,layer_4,815,288,0,0,0,0,131,29,457,211,227,48,0,0,0,0,,,,layer_4
2951957696,3025380.0,1169540.0,6303.0,,2951957696,pyramidal neuron,layer_2,637,248,0,0,637,248,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29474033017,2926050.0,997920.0,86064.0,,29474033017,pyramidal neuron,layer_2,1786,519,126,38,1618,464,42,17,0,0,0,0,0,0,0,0,,,,layer_2
5322838381,2888830.0,1677630.0,20724.0,,5322838381,pyramidal neuron,layer_3,2550,834,0,0,184,68,2336,759,30,7,0,0,0,0,0,0,,,,layer_3
5216543088,1621500.0,1587200.0,1782.0,,5216543088,pyramidal neuron,layer_6,592,126,0,0,0,0,0,0,0,0,245,41,347,85,0,0,,,,layer_6
56645119749,1185540.0,1146620.0,93126.0,,56645119749,unclassified neuron,layer_5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,layer_5
42861791193,1739970.0,2190980.0,156849.0,,42861791193,pyramidal neuron,white_matter,538,299,0,0,0,0,0,0,0,0,0,0,519,187,19,112,,,,white_matter
5831260723,2480540.0,1620160.0,154638.0,,5831260723,pyramidal neuron,layer_4,1086,345,0,0,0,0,259,68,710,251,117,26,0,0,0,0,,,,layer_4
5492969654,1476580.0,1710270.0,122661.0,,5492969654,spiny stellate neuron,layer_6,2541,842,0,0,0,0,0,0,0,0,4,1,1763,688,774,153,,,,layer_6
958074601,3283940.0,495488.0,14751.0,,958074601,interneuron,layer_1,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
4729526740,3585760.0,1429120.0,30723.0,,4729526740,interneuron,layer_1,747,721,747,721,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
6459219677,2975740.0,1899300.0,43758.0,,6459219677,pyramidal neuron,layer_3,78,142,0,0,0,0,78,142,0,0,0,0,0,0,0,0,,,,layer_3
30735369357,1704510.0,1302210.0,148203.0,,30735369357,pyramidal neuron,layer_5,1351,513,0,0,0,0,0,0,24,6,1327,507,0,0,0,0,,,,layer_5
6190211117,1450020.0,1789570.0,128832.0,,6190211117,pyramidal neuron,layer_6,3045,1106,0,0,0,0,0,0,0,0,20,4,1248,423,1777,679,,,,layer_6
4129528015,2668480.0,1428100.0,10395.0,,4129528015,pyramidal neuron,layer_3,3390,1084,0,0,508,157,2850,919,32,8,0,0,0,0,0,0,,,,layer_3
6267013511,2002370.0,1896700.0,65571.0,,6267013511,pyramidal neuron,layer_5,3687,870,0,0,0,0,20,6,178,56,2638,669,845,138,6,1,,,,layer_5
81846679697,1926050.0,800128.0,168234.0,,81846679697,interneuron,layer_3,95,31,0,0,0,0,95,31,0,0,0,0,0,0,0,0,,,,layer_3
37815174528,2864990.0,897056.0,160842.0,,37815174528,excitatory/spiny neuron with atypical tree,layer_2,211,75,0,0,211,75,0,0,0,0,0,0,0,0,0,0,,,,layer_2
6051517005,2607100.0,1804420.0,18810.0,,6051517005,unclassified neuron,layer_4,573,268,0,0,0,0,227,86,346,182,0,0,0,0,0,0,,,,layer_4
47113428300,2591680.0,1035550.0,33627.0,,47113428300,interneuron,layer_4,746,430,0,0,0,0,100,76,646,354,0,0,0,0,0,0,,,,layer_3
29936067276,2094720.0,1021600.0,57948.0,,29936067276,pyramidal neuron,layer_4,955,332,0,0,0,0,406,119,548,213,1,0,0,0,0,0,,,,layer_4
3638395096,3702780.0,1164000.0,46134.0,,3638395096,interneuron,layer_1,171,200,171,200,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
6167301963,2697310.0,1756000.0,91344.0,,6167301963,pyramidal neuron,layer_3,5875,1823,0,0,454,122,3940,1129,1451,566,30,6,0,0,0,0,,,,layer_3
34041123569,2006660.0,2111650.0,115665.0,,34041123569,pyramidal neuron,layer_6,1519,568,0,0,0,0,0,0,0,0,221,56,1198,467,100,45,,,,layer_6
33017841635,1023260.0,1834300.0,68244.0,,33017841635,interneuron,white_matter,66,98,0,0,0,0,0,0,0,0,0,0,0,0,66,98,,,,white_matter
5593994520,1607550.0,1743300.0,111639.0,,5593994520,pyramidal neuron,layer_6,1619,584,0,0,0,0,0,0,0,0,260,73,1258,492,101,19,,,,layer_6
2558417614,3033020.0,908928.0,40425.0,,2558417614,pyramidal neuron,layer_2,607,268,84,25,523,243,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3346331321,3506530.0,1076770.0,32934.0,,3346331321,interneuron,layer_1,26,63,26,63,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
3617193904,2116700.0,1120580.0,69927.0,,3617193904,pyramidal neuron,layer_4,1060,434,0,0,0,0,481,177,574,256,5,1,0,0,0,0,,,,layer_4
4108998829,3029730.0,1356450.0,112728.0,,4108998829,pyramidal neuron,layer_6,1922,651,0,0,0,0,40,15,193,76,790,203,887,352,12,5,,,,layer_2
3952987403,2357310.0,1279010.0,45606.0,,3952987403,pyramidal neuron,layer_4,781,396,0,0,86,69,486,207,209,120,0,0,0,0,0,0,,,,layer_4
27900381389,2522560.0,555936.0,147444.0,,27900381389,excitatory/spiny neuron with atypical tree,layer_2,2584,809,144,84,2379,705,61,19,0,1,0,0,0,0,0,0,,,,layer_2
47305518106,2649020.0,978880.0,151767.0,,47305518106,interneuron,layer_3,494,346,0,0,0,0,494,346,0,0,0,0,0,0,0,0,,,,layer_3
3825608265,3264350.0,1205470.0,42999.0,,3825608265,excitatory/spiny neuron with atypical tree,layer_2,1820,959,135,57,1685,902,0,0,0,0,0,0,0,0,0,0,,,,layer_2
925441648,2398080.0,578144.0,22407.0,,925441648,interneuron,layer_2,1054,364,0,0,973,336,81,28,0,0,0,0,0,0,0,0,,,,layer_2
4123249408,944288.0,1606820.0,75669.0,,4123249408,pyramidal neuron,white_matter,697,357,0,0,0,0,0,0,0,0,28,9,198,70,471,278,,,,white_matter
