UMAP1,UMAP2,label
10.930935,11.629267,interneuron
11.285407,9.463584,interneuron
9.936531,12.005797,interneuron
-1.9500107,9.173803,interneuron
10.064447,13.778585,interneuron
10.437554,11.046124,interneuron
9.575698,11.388726,interneuron
9.590297,12.954933,interneuron
10.848766,11.9825,interneuron
10.763027,11.569858,interneuron
11.96086,10.320378,interneuron
9.593206,12.38147,interneuron
9.242422,10.141639,interneuron
11.459521,10.322583,interneuron
11.230132,7.755073,interneuron
10.471634,9.724802,interneuron
10.247896,8.929245,interneuron
11.1158905,11.428707,interneuron
8.145811,10.4748745,interneuron
8.923783,14.109112,interneuron
10.307055,11.208961,interneuron
10.723741,11.924501,interneuron
8.709239,11.467703,interneuron
9.651307,11.252187,interneuron
8.8583765,11.078814,interneuron
10.582964,11.467831,interneuron
10.981674,10.813232,interneuron
9.054346,13.568437,interneuron
10.060989,11.513742,interneuron
9.728651,9.97691,interneuron
10.981347,10.894212,interneuron
9.244581,10.9850645,interneuron
8.892821,11.253464,interneuron
9.507457,10.833814,interneuron
9.57295,11.115204,interneuron
9.341836,14.877089,interneuron
9.781965,13.743806,interneuron
10.783526,12.46098,interneuron
10.006494,12.655299,interneuron
9.055164,14.167019,interneuron
10.478757,12.775166,interneuron
11.207445,11.575291,interneuron
8.301312,9.788571,interneuron
8.794075,9.929819,interneuron
8.717941,9.960243,interneuron
9.876132,13.0585575,interneuron
12.041646,10.356583,interneuron
10.815763,11.461009,interneuron
8.841588,9.6754675,interneuron
9.24658,10.3158045,interneuron
10.082866,6.9142613,interneuron
11.175292,11.021812,interneuron
8.2859335,9.94954,interneuron
8.607697,9.995657,interneuron
8.385398,10.400205,interneuron
10.494008,10.328106,interneuron
10.047687,10.29489,interneuron
10.878988,6.105699,interneuron
12.378476,9.863855,interneuron
8.284355,9.618121,interneuron
12.9879465,7.1674004,interneuron
9.127254,10.759485,interneuron
9.832757,10.8427105,interneuron
11.240068,10.327948,interneuron
10.389917,11.070334,interneuron
8.81186,10.1175785,interneuron
9.631472,11.925192,interneuron
9.390078,13.05369,interneuron
10.819254,9.604468,interneuron
9.428317,13.637475,interneuron
9.529983,10.576183,interneuron
8.214069,10.954816,interneuron
9.786518,4.683126,interneuron
8.828984,10.112444,interneuron
-1.9891164,9.30649,interneuron
8.724935,12.434425,interneuron
8.748405,10.578909,interneuron
10.08354,11.620394,interneuron
11.252773,10.335883,interneuron
9.082405,13.782385,interneuron
11.069719,11.563238,interneuron
-1.9474666,9.187589,interneuron
9.922087,10.2162,interneuron
11.034658,11.488762,interneuron
9.276723,9.839858,interneuron
9.738984,10.923369,interneuron
11.190104,9.877292,interneuron
10.468483,11.479637,interneuron
12.016176,6.6076627,interneuron
11.064876,12.063788,interneuron
9.825909,10.752043,interneuron
11.040446,10.330941,interneuron
10.114693,12.560641,interneuron
8.44287,10.714968,interneuron
8.927469,12.081922,interneuron
8.294709,9.758339,interneuron
9.867296,11.128041,interneuron
8.75485,11.575996,interneuron
10.867785,9.450198,interneuron
10.997577,11.8874855,interneuron
10.12234,13.132134,interneuron
10.573043,10.15256,interneuron
10.018801,12.905181,interneuron
10.782071,11.744954,interneuron
10.264855,9.2348585,interneuron
11.565082,9.208307,interneuron
9.528855,11.834301,interneuron
8.2307415,10.791599,interneuron
9.792288,9.854341,interneuron
10.713688,11.282727,interneuron
9.435534,11.617531,interneuron
8.53779,10.1278715,interneuron
9.281636,9.563552,interneuron
8.377178,11.731728,interneuron
10.463502,9.696695,interneuron
13.328238,6.2131004,interneuron
8.940365,11.05675,interneuron
9.947278,10.5420885,interneuron
9.720156,11.055694,interneuron
10.696391,11.301303,interneuron
9.807947,10.780916,interneuron
11.03255,11.572884,interneuron
10.6673975,11.670557,interneuron
8.852267,10.839066,interneuron
9.626644,11.834007,interneuron
10.610412,10.540537,interneuron
11.090236,12.591044,interneuron
11.920493,10.23594,interneuron
9.548561,11.635173,interneuron
8.097175,10.473207,interneuron
11.562159,10.683873,interneuron
9.374707,11.363096,interneuron
11.046535,11.406322,interneuron
9.43049,11.268783,interneuron
-1.9782466,8.640663,interneuron
10.810656,10.345982,interneuron
9.406415,12.576657,interneuron
8.0051985,10.075901,interneuron
10.149887,10.385572,interneuron
9.611474,10.750842,interneuron
10.339349,10.964152,interneuron
-2.0849626,9.242692,interneuron
8.306174,9.786271,interneuron
8.513769,13.657804,interneuron
11.240165,3.8218846,interneuron
-1.9598485,9.2695055,interneuron
9.861071,10.050283,interneuron
8.890353,10.0038595,interneuron
11.283961,10.896687,interneuron
8.601717,12.48241,interneuron
10.070057,10.732988,interneuron
10.441444,11.488067,interneuron
8.4958,11.9502535,interneuron
9.1050205,10.648422,interneuron
9.074039,10.954631,interneuron
10.565235,12.488672,interneuron
10.790426,9.822583,interneuron
10.137799,12.27828,interneuron
8.732877,12.2138405,interneuron
11.050463,11.056414,interneuron
9.888462,11.558894,interneuron
12.39461,9.778928,interneuron
9.812731,12.964386,interneuron
9.185049,11.441526,interneuron
8.561994,11.958915,interneuron
-2.032511,9.188129,interneuron
9.265005,13.606744,interneuron
10.060573,12.512327,interneuron
10.364253,12.213582,interneuron
10.235238,10.742256,interneuron
-2.2183907,8.437712,interneuron
10.1438,10.682416,interneuron
9.863358,10.220447,interneuron
9.838423,10.659118,interneuron
-2.0463955,9.271326,interneuron
10.901516,9.724808,interneuron
11.448673,11.479183,interneuron
8.942365,13.177474,interneuron
10.991721,11.598642,interneuron
10.653143,9.792346,interneuron
-1.9892182,9.181063,interneuron
10.463438,10.216793,interneuron
9.875612,11.934282,interneuron
8.335057,10.05733,interneuron
8.886535,10.790219,interneuron
9.809441,11.466248,interneuron
11.910599,11.467312,interneuron
9.073264,11.460979,interneuron
12.372509,9.91846,interneuron
9.948808,12.688422,interneuron
9.178394,10.493267,interneuron
8.504811,13.646948,interneuron
10.391279,11.246989,interneuron
9.308949,10.244805,interneuron
-1.9797593,9.156369,interneuron
10.620536,9.708036,interneuron
9.344154,11.181457,interneuron
11.063738,10.20549,interneuron
10.768056,11.892645,interneuron
9.810152,11.411262,interneuron
12.308642,9.660456,interneuron
8.588882,11.083803,interneuron
12.216761,9.311435,interneuron
10.60955,9.91752,interneuron
11.515308,12.177865,interneuron
12.398216,9.625682,interneuron
9.085248,9.820374,interneuron
10.293798,8.8242655,interneuron
9.752844,9.780509,interneuron
9.163376,12.70221,interneuron
13.09289,6.661575,interneuron
9.904182,11.925083,interneuron
11.044317,11.87896,interneuron
10.874904,5.4381914,interneuron
9.71174,11.413188,interneuron
9.999157,10.341219,interneuron
9.355767,13.312906,interneuron
-1.9901147,9.309798,interneuron
12.387927,9.920921,interneuron
11.680231,10.164658,interneuron
11.274082,10.321218,interneuron
8.182197,11.327013,interneuron
8.980943,9.418368,interneuron
8.7756405,13.486978,interneuron
-2.0177517,9.234302,interneuron
9.649428,12.645731,interneuron
9.526336,10.696826,interneuron
11.311644,11.017896,interneuron
8.484271,9.954749,interneuron
10.293409,10.75232,interneuron
9.217716,10.251069,interneuron
11.938556,9.195664,interneuron
8.84272,12.893999,interneuron
11.310742,10.387275,interneuron
9.775233,13.005931,interneuron
12.155295,10.172334,interneuron
9.007601,11.682334,interneuron
8.981036,13.912503,interneuron
12.4153185,9.902266,interneuron
8.705101,9.544366,interneuron
8.109559,10.464602,interneuron
8.353518,9.603882,interneuron
11.037535,11.58856,interneuron
8.902163,11.931361,interneuron
12.146142,6.5823746,interneuron
10.508145,12.1817,interneuron
10.269278,11.49852,interneuron
10.182857,11.408044,interneuron
8.335357,10.742127,interneuron
8.968038,10.895242,interneuron
9.785708,13.777174,interneuron
9.209531,11.108685,interneuron
10.867065,12.707384,interneuron
10.714186,11.972521,interneuron
9.288958,9.393762,interneuron
13.027166,7.195715,interneuron
10.434348,11.155423,interneuron
8.523727,9.603953,interneuron
8.477901,11.648039,interneuron
9.989518,13.818573,interneuron
9.027564,10.965731,interneuron
12.210199,10.070629,interneuron
10.8521595,10.389255,interneuron
9.99923,10.758745,interneuron
9.101961,14.741666,interneuron
11.6505575,10.726586,interneuron
8.222929,9.84072,interneuron
8.303858,9.919358,interneuron
9.964714,10.764007,interneuron
8.901756,12.419224,interneuron
10.206652,9.39459,interneuron
11.283493,11.126942,interneuron
-1.9873085,9.1044855,interneuron
8.646137,9.882314,interneuron
9.677704,2.9226227,interneuron
10.635235,9.873137,interneuron
9.462365,11.352413,interneuron
10.1254225,10.638177,interneuron
8.177034,9.913714,interneuron
12.177069,9.488402,interneuron
11.035652,12.350051,interneuron
9.107456,9.895166,interneuron
12.056673,9.904994,interneuron
9.786381,11.486426,interneuron
7.978308,9.957297,interneuron
8.006645,10.085193,interneuron
8.680149,10.746237,interneuron
12.190264,10.420638,interneuron
8.777914,14.050834,interneuron
10.718544,12.193482,interneuron
8.852017,11.239815,interneuron
10.109844,10.867471,interneuron
8.140302,10.722354,interneuron
10.874947,9.966774,interneuron
9.004431,12.60973,interneuron
8.124226,9.764682,interneuron
9.979547,13.089261,interneuron
10.153872,10.589395,interneuron
11.045241,10.73647,interneuron
9.785332,13.886534,interneuron
8.966471,11.046753,interneuron
9.731763,13.031778,interneuron
9.565987,10.649499,interneuron
8.389925,9.982925,interneuron
9.21603,11.907693,interneuron
10.762918,11.404564,interneuron
10.333409,11.852235,interneuron
8.056184,10.047822,interneuron
10.268998,11.198135,interneuron
9.052041,13.952991,interneuron
10.99223,10.773954,interneuron
9.954478,12.483275,interneuron
9.292037,12.4698515,interneuron
10.799765,11.225516,interneuron
11.670659,9.841461,interneuron
10.750138,10.745495,interneuron
8.2546,11.439608,interneuron
11.886575,9.680005,interneuron
9.389963,11.381421,interneuron
10.025411,10.236177,interneuron
9.264636,12.015258,interneuron
7.67043,1.8127828,interneuron
10.876457,12.7499075,interneuron
9.124477,11.066109,interneuron
8.7404995,10.9414,interneuron
10.720682,10.921987,interneuron
10.239197,9.395669,interneuron
9.06541,13.5473585,interneuron
9.9116745,10.812457,interneuron
-2.261436,8.8646965,interneuron
9.443089,12.819997,interneuron
10.490444,12.079401,interneuron
9.029843,10.762519,interneuron
8.789417,10.335638,interneuron
7.975168,9.94668,interneuron
9.650194,12.110893,interneuron
9.492793,9.866141,interneuron
11.657662,9.676353,interneuron
9.802977,11.864526,interneuron
10.355986,11.734253,interneuron
10.253443,10.772785,interneuron
9.577687,10.554288,interneuron
9.392468,11.234085,interneuron
11.619522,7.9088106,interneuron
10.061463,11.223203,interneuron
9.125776,10.780714,interneuron
9.125666,11.00998,interneuron
8.193817,10.824526,interneuron
10.129607,11.636044,interneuron
9.30375,10.2587385,interneuron
10.459051,10.136004,interneuron
9.524775,14.560066,interneuron
13.367292,6.2173176,interneuron
9.135195,13.481724,interneuron
9.634446,10.595224,interneuron
9.620423,13.395321,interneuron
9.350023,13.329543,interneuron
10.13426,11.567734,interneuron
9.662329,11.191677,interneuron
9.59393,11.706446,interneuron
9.83278,11.917179,interneuron
11.105019,1.5521065,interneuron
8.511867,10.282618,interneuron
8.468303,10.873901,interneuron
10.224817,10.493101,interneuron
10.415381,12.662863,interneuron
8.105261,10.885597,interneuron
10.119112,10.403161,interneuron
8.710127,12.263209,interneuron
7.9575753,10.13559,interneuron
10.051089,11.270363,interneuron
12.357151,6.9533954,interneuron
8.874114,10.306506,interneuron
9.731737,10.564355,interneuron
11.958804,9.305152,interneuron
8.247681,10.962575,interneuron
10.321737,10.703971,interneuron
12.232457,9.566921,interneuron
12.217541,9.516446,interneuron
11.0380945,12.676749,interneuron
10.351347,9.564427,interneuron
10.182373,11.363361,interneuron
9.330135,10.999475,interneuron
8.655713,12.261474,interneuron
9.8657,12.494288,interneuron
-1.9843737,9.304723,interneuron
8.632152,10.100495,interneuron
11.620788,10.475733,interneuron
11.084656,12.209835,interneuron
8.809352,11.253811,interneuron
9.169484,11.090889,interneuron
9.371263,14.698102,interneuron
9.338017,13.736007,interneuron
9.203872,10.488457,interneuron
11.10997,10.898558,interneuron
-2.0094125,9.231392,interneuron
8.268229,10.060292,interneuron
9.665165,13.9098425,interneuron
11.431261,9.32006,interneuron
10.168445,9.343176,interneuron
-2.8399832,7.3199396,interneuron
9.226641,12.643586,interneuron
8.852935,10.679062,interneuron
8.469437,10.516289,interneuron
11.805841,7.6578665,interneuron
11.617815,10.366534,interneuron
8.1430025,10.78555,interneuron
13.376266,6.2748585,interneuron
11.964448,10.726026,interneuron
10.95985,10.137359,interneuron
8.59315,10.454272,interneuron
10.955239,11.154881,interneuron
11.045782,11.490573,interneuron
8.512321,9.569919,interneuron
8.39094,11.599904,interneuron
10.774326,12.10868,interneuron
12.372441,10.016999,interneuron
10.622222,12.850961,interneuron
10.045048,13.819599,interneuron
11.465301,9.272574,interneuron
10.414346,9.792091,interneuron
11.816926,9.841457,interneuron
9.533464,10.275591,interneuron
10.004005,13.770359,interneuron
10.158926,10.338948,interneuron
9.321017,11.20969,interneuron
10.8635435,9.562523,interneuron
9.705817,10.25836,interneuron
10.702298,10.973019,interneuron
-1.7613376,9.595219,interneuron
11.994082,11.208834,interneuron
8.62465,10.644009,interneuron
11.018292,9.979587,interneuron
9.392118,12.382702,interneuron
8.49525,10.61986,interneuron
9.609885,13.433416,interneuron
11.832744,7.6598835,interneuron
10.889663,10.122142,interneuron
11.497596,10.511844,interneuron
9.730121,13.258973,interneuron
10.0813,12.19159,interneuron
10.155223,11.304455,interneuron
11.297731,3.2164857,interneuron
8.306756,10.163123,interneuron
10.934232,10.917733,interneuron
9.088457,12.471573,interneuron
7.9282885,10.033532,interneuron
8.329914,9.588976,interneuron
10.700798,8.511417,interneuron
11.36657,11.670962,interneuron
11.622867,10.934904,interneuron
10.680709,11.261696,interneuron
11.029452,11.331671,interneuron
10.118808,12.583017,interneuron
8.501813,10.293132,interneuron
9.587296,14.407777,interneuron
10.136669,12.927684,interneuron
8.637212,12.209897,interneuron
8.191613,11.52695,interneuron
9.971623,12.9578,interneuron
9.35757,12.463836,interneuron
8.059385,11.604126,interneuron
10.822025,12.166435,interneuron
10.110197,13.341949,interneuron
8.491789,10.538859,interneuron
10.057266,13.776636,interneuron
8.41164,10.536516,interneuron
9.788597,10.406244,interneuron
9.57813,12.05902,interneuron
10.178221,12.568155,interneuron
10.014026,12.674217,interneuron
9.501365,11.7687,interneuron
-1.8577293,9.477289,interneuron
9.470804,10.877522,interneuron
12.232266,9.661057,interneuron
11.608089,9.193389,interneuron
9.386732,14.811672,interneuron
10.169082,12.768213,interneuron
8.654516,11.211361,interneuron
9.461722,12.567967,interneuron
11.83084,10.277106,interneuron
10.457363,9.885476,interneuron
10.9142685,11.004385,interneuron
9.710423,13.695787,interneuron
7.9462457,10.220515,interneuron
10.745585,12.232255,interneuron
8.268856,10.558035,interneuron
10.48346,10.113688,interneuron
8.232054,10.775498,interneuron
9.186282,12.705944,interneuron
10.05301,11.141309,interneuron
9.376041,10.334534,interneuron
10.628173,10.640355,interneuron
11.847832,7.698719,interneuron
11.133268,11.674455,interneuron
10.2382965,11.711424,interneuron
9.649286,12.951499,interneuron
9.587344,13.3958645,interneuron
11.4316225,11.878226,interneuron
8.779747,10.79855,interneuron
10.887102,11.329074,interneuron
9.373661,11.154774,interneuron
7.9514027,10.756543,interneuron
9.864668,13.044864,interneuron
9.444856,11.754231,interneuron
10.727717,11.381605,interneuron
8.920169,12.3428755,interneuron
8.887562,13.82489,interneuron
11.590305,9.187903,interneuron
10.912236,11.340039,interneuron
9.275125,11.671793,interneuron
10.5779295,9.28356,interneuron
13.417401,5.802288,interneuron
10.088908,9.79492,interneuron
10.552244,10.435022,interneuron
9.163356,10.979627,interneuron
-1.963364,9.132771,interneuron
10.311421,9.335873,interneuron
10.738773,10.8686495,interneuron
9.834906,12.941854,interneuron
10.305217,12.635542,interneuron
11.052472,11.427174,interneuron
11.612327,11.0845585,interneuron
8.082522,9.996233,interneuron
11.160165,11.322434,interneuron
8.449964,9.953155,interneuron
9.4757,13.426458,interneuron
9.764593,12.33196,interneuron
9.444284,14.728069,interneuron
8.485016,10.288518,interneuron
12.41441,9.6022625,interneuron
-1.9389893,8.72669,interneuron
9.434268,13.691452,interneuron
11.03883,11.650976,interneuron
12.337149,9.706445,interneuron
8.955324,14.57715,interneuron
9.361852,14.407171,interneuron
8.933232,13.378861,interneuron
8.437835,10.878366,interneuron
8.682779,12.409952,interneuron
8.027369,11.401732,interneuron
9.242967,13.658159,interneuron
9.962878,12.668207,interneuron
8.519567,13.661132,interneuron
12.160974,9.784486,interneuron
10.744974,11.561423,interneuron
9.640112,13.704852,interneuron
9.730332,13.480504,interneuron
8.207643,10.014936,interneuron
9.2429285,11.064041,interneuron
10.075962,12.133613,interneuron
9.905613,13.897959,interneuron
7.903199,10.050328,interneuron
8.898621,12.658761,interneuron
10.058253,13.134437,interneuron
9.59444,12.585709,interneuron
10.018342,13.772418,interneuron
9.119524,10.919391,interneuron
8.947783,11.328057,interneuron
10.735583,11.350377,interneuron
10.653055,11.269935,interneuron
9.523478,14.541486,interneuron
13.381607,6.176851,interneuron
9.484072,11.286838,interneuron
8.717405,11.374036,interneuron
9.715704,11.26194,interneuron
10.370217,12.070575,interneuron
10.768023,4.4299145,interneuron
8.114249,10.051496,interneuron
8.999499,9.446319,interneuron
8.769266,12.576635,interneuron
9.109203,13.948711,interneuron
-1.9002146,9.165765,interneuron
9.153181,13.7337885,interneuron
8.98177,13.62597,interneuron
12.193132,10.30754,interneuron
8.828221,11.421922,interneuron
9.171866,11.61026,interneuron
10.522436,13.0444565,interneuron
9.574301,12.775103,interneuron
9.92728,13.416885,interneuron
9.604792,13.931103,interneuron
13.319198,6.7427387,interneuron
-1.9440804,9.4042,interneuron
9.677838,12.4854,interneuron
8.133768,10.879961,interneuron
10.029348,13.2323065,interneuron
8.771916,10.914531,interneuron
9.790926,13.093543,interneuron
8.954166,11.421035,interneuron
9.241565,13.809259,interneuron
9.069318,12.5549555,interneuron
9.539434,14.563099,interneuron
9.821946,12.534297,interneuron
13.080113,6.9837484,interneuron
8.905542,13.219467,interneuron
8.255985,10.189514,interneuron
9.621279,13.648332,interneuron
7.936742,10.048805,interneuron
7.9215364,10.164943,interneuron
9.139368,13.3151455,interneuron
8.73019,12.532258,interneuron
7.936575,10.097078,interneuron
8.939546,12.384436,interneuron
9.875398,13.861767,interneuron
8.206878,11.691244,interneuron
9.920881,10.745351,interneuron
9.100028,14.71268,interneuron
9.44424,11.222412,interneuron
9.285399,9.92215,interneuron
10.221223,10.744831,interneuron
8.040107,11.640358,interneuron
10.014795,13.798954,interneuron
9.391031,12.8209505,interneuron
9.488431,14.731731,interneuron
9.202356,13.387256,interneuron
8.816229,12.448444,interneuron
9.619427,12.511769,interneuron
9.149505,13.352148,interneuron
11.887719,10.542967,interneuron
10.93226,11.050596,interneuron
9.889134,13.075858,interneuron
9.339453,13.620076,interneuron
9.919931,12.981811,interneuron
9.645705,12.848927,interneuron
8.758497,11.040865,interneuron
9.751911,13.831673,interneuron
8.506792,10.48754,interneuron
9.6538515,13.9024105,interneuron
9.006993,11.583625,interneuron
9.394241,13.539204,interneuron
8.155958,10.921013,interneuron
9.192797,14.051501,interneuron
9.036199,13.695071,interneuron
-1.8517747,9.316498,interneuron
9.84329,13.72987,interneuron
11.588115,11.048972,interneuron
9.131638,11.259648,interneuron
11.343019,11.140405,interneuron
9.078446,11.844448,interneuron
11.235465,11.0586195,interneuron
10.090078,13.306844,interneuron
8.786764,13.837609,interneuron
9.369455,14.68713,interneuron
8.354407,10.919352,interneuron
9.527586,13.457316,interneuron
9.426765,14.0045185,interneuron
9.318504,13.635371,interneuron
9.387504,14.822823,interneuron
8.58581,13.6658,interneuron
8.813383,14.16322,interneuron
9.14185,13.568951,interneuron
9.789523,14.121376,interneuron
10.6539955,9.13036,interneuron
9.411679,14.827685,interneuron
8.797174,11.5581665,interneuron
9.775398,13.938143,interneuron
9.793267,13.099012,interneuron
9.173878,13.152266,interneuron
10.471217,3.3407238,spiny_stellate_neuron
10.366896,4.2735868,spiny_stellate_neuron
10.660344,0.31108907,spiny_stellate_neuron
10.815161,-0.80835825,spiny_stellate_neuron
10.602169,2.5740485,spiny_stellate_neuron
9.908026,4.6495833,spiny_stellate_neuron
11.086753,-0.10482951,spiny_stellate_neuron
11.338016,2.6761086,spiny_stellate_neuron
10.2906065,4.9819913,spiny_stellate_neuron
-2.3719351,7.855176,spiny_stellate_neuron
10.277898,5.0471535,spiny_stellate_neuron
10.454698,5.4324765,spiny_stellate_neuron
10.765809,6.045242,spiny_stellate_neuron
11.260047,1.8305938,spiny_stellate_neuron
10.123655,2.515964,spiny_stellate_neuron
10.329786,1.4091257,spiny_stellate_neuron
9.734572,4.7331443,spiny_stellate_neuron
-2.660921,7.158061,spiny_stellate_neuron
10.904914,5.8317204,spiny_stellate_neuron
-2.4209666,7.8754683,spiny_stellate_neuron
10.893295,1.1066369,spiny_stellate_neuron
10.453507,3.83996,spiny_stellate_neuron
10.4046335,0.51105803,spiny_stellate_neuron
10.295012,6.2783484,spiny_stellate_neuron
11.430755,-0.7547497,spiny_stellate_neuron
12.950628,3.5894313,spiny_stellate_neuron
10.259904,3.6003602,spiny_stellate_neuron
10.5969515,3.8879635,spiny_stellate_neuron
9.967426,0.12929492,spiny_stellate_neuron
10.502487,5.23719,spiny_stellate_neuron
10.535736,4.4404154,spiny_stellate_neuron
10.307424,1.0733192,spiny_stellate_neuron
10.397722,3.3386202,spiny_stellate_neuron
10.585172,0.42890856,spiny_stellate_neuron
10.231984,-0.44925788,spiny_stellate_neuron
10.355739,3.8322897,spiny_stellate_neuron
10.474784,1.9374008,spiny_stellate_neuron
9.774557,0.8295516,spiny_stellate_neuron
10.569912,4.360234,spiny_stellate_neuron
10.102837,2.2184477,spiny_stellate_neuron
10.437204,1.8303409,spiny_stellate_neuron
10.026936,1.1459945,spiny_stellate_neuron
9.868483,0.4832618,spiny_stellate_neuron
10.062526,-0.169827,spiny_stellate_neuron
8.707521,-1.0172207,spiny_stellate_neuron
10.457951,0.8238901,spiny_stellate_neuron
10.7439575,-1.9186473,excitatory_spiny_neuron_with_atypical_tree
13.093573,5.90995,excitatory_spiny_neuron_with_atypical_tree
-2.7656386,8.581276,excitatory_spiny_neuron_with_atypical_tree
11.11134,3.541405,excitatory_spiny_neuron_with_atypical_tree
10.4981365,1.8067155,excitatory_spiny_neuron_with_atypical_tree
-2.5288007,7.404357,excitatory_spiny_neuron_with_atypical_tree
10.27753,-1.1948646,excitatory_spiny_neuron_with_atypical_tree
10.747448,4.5514274,excitatory_spiny_neuron_with_atypical_tree
10.55608,3.2108507,excitatory_spiny_neuron_with_atypical_tree
13.081042,5.8903713,excitatory_spiny_neuron_with_atypical_tree
10.464583,3.0251915,excitatory_spiny_neuron_with_atypical_tree
11.194535,6.99889,excitatory_spiny_neuron_with_atypical_tree
12.837069,6.1485233,excitatory_spiny_neuron_with_atypical_tree
10.885622,-1.5094615,excitatory_spiny_neuron_with_atypical_tree
11.088868,3.3864546,excitatory_spiny_neuron_with_atypical_tree
-2.9159703,8.316949,excitatory_spiny_neuron_with_atypical_tree
13.216635,5.3921947,excitatory_spiny_neuron_with_atypical_tree
11.777624,3.1752722,excitatory_spiny_neuron_with_atypical_tree
11.306443,-1.0873195,excitatory_spiny_neuron_with_atypical_tree
12.96973,5.924077,excitatory_spiny_neuron_with_atypical_tree
11.647777,6.745767,excitatory_spiny_neuron_with_atypical_tree
9.593611,9.653651,excitatory_spiny_neuron_with_atypical_tree
8.6886015,3.2665021,excitatory_spiny_neuron_with_atypical_tree
11.391155,2.4914653,excitatory_spiny_neuron_with_atypical_tree
12.043703,4.9639816,excitatory_spiny_neuron_with_atypical_tree
8.210384,1.7853432,excitatory_spiny_neuron_with_atypical_tree
-2.9946527,8.162633,excitatory_spiny_neuron_with_atypical_tree
12.116121,6.6050224,excitatory_spiny_neuron_with_atypical_tree
-2.391373,8.615631,excitatory_spiny_neuron_with_atypical_tree
11.27591,3.0481434,excitatory_spiny_neuron_with_atypical_tree
11.059285,4.480084,excitatory_spiny_neuron_with_atypical_tree
9.964678,3.8341644,excitatory_spiny_neuron_with_atypical_tree
12.274072,1.8638111,excitatory_spiny_neuron_with_atypical_tree
11.415066,-0.6762099,excitatory_spiny_neuron_with_atypical_tree
11.944791,5.4016795,excitatory_spiny_neuron_with_atypical_tree
-2.8950737,8.325429,excitatory_spiny_neuron_with_atypical_tree
-2.879072,7.5337634,excitatory_spiny_neuron_with_atypical_tree
11.912501,4.94158,excitatory_spiny_neuron_with_atypical_tree
12.081557,1.5470438,excitatory_spiny_neuron_with_atypical_tree
12.26894,6.7248063,excitatory_spiny_neuron_with_atypical_tree
-2.7800121,8.3732815,excitatory_spiny_neuron_with_atypical_tree
-2.7575457,6.9353333,excitatory_spiny_neuron_with_atypical_tree
-2.4633238,8.897459,excitatory_spiny_neuron_with_atypical_tree
11.959774,4.4076943,excitatory_spiny_neuron_with_atypical_tree
11.66855,-0.5707203,excitatory_spiny_neuron_with_atypical_tree
8.458115,1.0657363,excitatory_spiny_neuron_with_atypical_tree
-2.9120932,7.572792,excitatory_spiny_neuron_with_atypical_tree
11.463736,-0.63906705,excitatory_spiny_neuron_with_atypical_tree
11.95412,2.9935396,excitatory_spiny_neuron_with_atypical_tree
8.770283,3.6482186,excitatory_spiny_neuron_with_atypical_tree
10.813518,-1.8413541,excitatory_spiny_neuron_with_atypical_tree
12.0809145,2.7190228,excitatory_spiny_neuron_with_atypical_tree
11.222746,6.226295,excitatory_spiny_neuron_with_atypical_tree
12.069124,3.1725254,excitatory_spiny_neuron_with_atypical_tree
11.717388,-0.5622986,excitatory_spiny_neuron_with_atypical_tree
10.212043,6.269369,excitatory_spiny_neuron_with_atypical_tree
11.108119,5.8427663,excitatory_spiny_neuron_with_atypical_tree
11.184792,6.3535857,excitatory_spiny_neuron_with_atypical_tree
9.499322,5.0241036,excitatory_spiny_neuron_with_atypical_tree
10.348283,5.207288,excitatory_spiny_neuron_with_atypical_tree
8.951339,3.9514575,excitatory_spiny_neuron_with_atypical_tree
12.049484,3.116501,excitatory_spiny_neuron_with_atypical_tree
-2.8930888,8.340539,excitatory_spiny_neuron_with_atypical_tree
11.651265,6.220244,excitatory_spiny_neuron_with_atypical_tree
12.2044935,2.0301049,excitatory_spiny_neuron_with_atypical_tree
11.388943,5.644896,excitatory_spiny_neuron_with_atypical_tree
11.327567,6.057461,excitatory_spiny_neuron_with_atypical_tree
10.542219,5.810588,excitatory_spiny_neuron_with_atypical_tree
10.897913,5.6910033,excitatory_spiny_neuron_with_atypical_tree
9.960328,4.7209826,excitatory_spiny_neuron_with_atypical_tree
-2.3071141,8.718831,excitatory_spiny_neuron_with_atypical_tree
11.240511,6.1477604,excitatory_spiny_neuron_with_atypical_tree
8.524855,3.392156,excitatory_spiny_neuron_with_atypical_tree
10.883998,6.843876,excitatory_spiny_neuron_with_atypical_tree
8.688534,3.28278,excitatory_spiny_neuron_with_atypical_tree
10.861926,6.7053585,excitatory_spiny_neuron_with_atypical_tree
10.718367,6.6952405,excitatory_spiny_neuron_with_atypical_tree
10.371937,5.665698,excitatory_spiny_neuron_with_atypical_tree
-2.3138766,8.275803,excitatory_spiny_neuron_with_atypical_tree
-2.3930948,8.573888,excitatory_spiny_neuron_with_atypical_tree
10.445096,6.0173206,excitatory_spiny_neuron_with_atypical_tree
-2.375136,7.660149,excitatory_spiny_neuron_with_atypical_tree
10.458585,5.3351154,excitatory_spiny_neuron_with_atypical_tree
11.191278,6.185614,excitatory_spiny_neuron_with_atypical_tree
10.612201,6.5987587,excitatory_spiny_neuron_with_atypical_tree
12.815849,3.4980474,excitatory_spiny_neuron_with_atypical_tree
-2.4040883,8.566515,excitatory_spiny_neuron_with_atypical_tree
